date,storage,inflow,outflow,evaporation,elevation
1999-05-12,22.642,NA,NA,NA,79.41
1999-05-13,22.642,NA,NA,NA,79.41
1999-05-14,22.594,NA,NA,NA,79.4
1999-05-15,22.562,NA,NA,NA,79.394
1999-05-16,22.528,NA,NA,NA,79.388
1999-05-17,22.496,NA,NA,NA,79.382
1999-05-18,22.562,NA,NA,NA,79.394
1999-05-19,22.578,NA,NA,NA,79.397
1999-05-20,22.562,NA,NA,NA,79.394
1999-05-21,22.528,NA,NA,NA,79.388
1999-05-22,22.496,NA,NA,NA,79.382
1999-05-23,22.48,NA,NA,NA,79.379
1999-05-24,22.448,NA,NA,NA,79.373
1999-05-25,22.416,NA,NA,NA,79.367
1999-05-26,22.48,NA,NA,NA,79.379
1999-05-27,22.562,NA,NA,NA,79.394
1999-05-28,22.626,NA,NA,NA,79.406
1999-05-29,22.642,NA,NA,NA,79.41
1999-05-30,22.626,NA,NA,NA,79.406
1999-05-31,22.61,NA,NA,NA,79.403
1999-06-01,22.562,NA,NA,NA,79.394
1999-06-02,22.512,NA,NA,NA,79.385
1999-06-03,22.496,NA,NA,NA,79.382
1999-06-04,22.464,NA,NA,NA,79.376
1999-06-05,22.432,NA,NA,NA,79.37
1999-06-06,22.399,NA,NA,NA,79.364
1999-06-07,22.367,NA,NA,NA,79.358
1999-06-08,22.351,NA,NA,NA,79.355
1999-06-09,22.319,NA,NA,NA,79.349
1999-06-10,22.303,NA,NA,NA,79.346
1999-06-11,22.464,NA,NA,NA,79.376
1999-06-12,22.594,NA,NA,NA,79.4
1999-06-13,22.659,NA,NA,NA,79.413
1999-06-14,22.707,NA,NA,NA,79.422
1999-06-15,22.691,NA,NA,NA,79.419
1999-06-16,22.642,NA,NA,NA,79.41
1999-06-17,23.131,NA,NA,NA,79.501
1999-06-18,23.313,NA,NA,NA,79.535
1999-06-19,23.115,NA,NA,NA,79.498
1999-06-20,22.969,NA,NA,NA,79.471
1999-06-21,22.838,NA,NA,NA,79.446
1999-06-22,22.739,NA,NA,NA,79.428
1999-06-23,22.723,NA,NA,NA,79.425
1999-06-24,22.675,NA,NA,NA,79.416
1999-06-25,22.626,NA,NA,NA,79.406
1999-06-26,23.675,NA,NA,NA,79.602
1999-06-27,23.593,NA,NA,NA,79.586
1999-06-28,23.329,NA,NA,NA,79.538
1999-06-29,23.131,NA,NA,NA,79.501
1999-06-30,22.985,NA,NA,NA,79.474
1999-07-01,22.87,NA,NA,NA,79.452
1999-07-02,22.739,NA,NA,NA,79.428
1999-07-03,22.675,NA,NA,NA,79.416
1999-07-04,22.594,NA,NA,NA,79.4
1999-07-05,22.562,NA,NA,NA,79.394
1999-07-06,22.562,NA,NA,NA,79.394
1999-07-07,22.528,NA,NA,NA,79.388
1999-07-08,22.48,NA,NA,NA,79.379
1999-07-09,22.448,NA,NA,NA,79.373
1999-07-10,22.399,NA,NA,NA,79.364
1999-07-11,22.416,NA,NA,NA,79.367
1999-07-12,22.448,NA,NA,NA,79.373
1999-07-13,22.546,NA,NA,NA,79.391
1999-07-14,22.528,NA,NA,NA,79.388
1999-07-15,22.48,NA,NA,NA,79.379
1999-07-16,22.448,NA,NA,NA,79.373
1999-07-17,22.416,NA,NA,NA,79.367
1999-07-18,22.399,NA,NA,NA,79.364
1999-07-19,22.383,NA,NA,NA,79.361
1999-07-20,22.367,NA,NA,NA,79.358
1999-07-21,22.335,NA,NA,NA,79.352
1999-07-22,22.319,NA,NA,NA,79.349
1999-07-23,22.303,NA,NA,NA,79.346
1999-07-24,22.27,NA,NA,NA,79.339
1999-07-25,22.254,NA,NA,NA,79.336
1999-07-26,22.222,NA,NA,NA,79.33
1999-07-27,22.206,NA,NA,NA,79.327
1999-07-28,22.19,NA,NA,NA,79.324
1999-07-29,22.158,NA,NA,NA,79.318
1999-07-30,22.126,NA,NA,NA,79.312
1999-07-31,22.093,NA,NA,NA,79.306
1999-08-01,22.061,NA,NA,NA,79.3
1999-08-02,22.03,NA,NA,NA,79.294
1999-08-03,22.014,NA,NA,NA,79.291
1999-08-04,21.982,NA,NA,NA,79.285
1999-08-05,21.966,NA,NA,NA,79.282
1999-08-06,21.934,NA,NA,NA,79.275
1999-08-07,21.918,NA,NA,NA,79.272
1999-08-08,21.886,NA,NA,NA,79.266
1999-08-09,21.854,NA,NA,NA,79.26
1999-08-10,21.821,NA,NA,NA,79.254
1999-08-11,21.789,NA,NA,NA,79.248
1999-08-12,21.757,NA,NA,NA,79.242
1999-08-13,21.71,NA,NA,NA,79.233
1999-08-14,21.678,NA,NA,NA,79.227
1999-08-15,21.662,NA,NA,NA,79.224
1999-08-16,21.63,NA,NA,NA,79.218
1999-08-17,21.582,NA,NA,NA,79.208
1999-08-18,21.551,NA,NA,NA,79.202
1999-08-19,21.535,NA,NA,NA,79.199
1999-08-20,21.503,NA,NA,NA,79.193
1999-08-21,21.471,NA,NA,NA,79.187
1999-08-22,21.424,NA,NA,NA,79.178
1999-08-23,21.392,NA,NA,NA,79.172
1999-08-24,21.361,NA,NA,NA,79.166
1999-08-25,21.345,NA,NA,NA,79.163
1999-08-26,21.298,NA,NA,NA,79.154
1999-08-27,21.282,NA,NA,NA,79.15
1999-08-28,21.234,NA,NA,NA,79.141
1999-08-29,21.204,NA,NA,NA,79.135
1999-08-30,21.157,NA,NA,NA,79.126
1999-08-31,21.109,NA,NA,NA,79.117
1999-09-01,21.062,NA,NA,NA,79.108
1999-09-02,21.031,NA,NA,NA,79.102
1999-09-03,21.22,NA,NA,NA,79.138
1999-09-04,21.204,NA,NA,NA,79.135
1999-09-05,21.204,NA,NA,NA,79.135
1999-09-06,21.187,NA,NA,NA,79.132
1999-09-07,21.171,NA,NA,NA,79.129
1999-09-08,21.141,NA,NA,NA,79.123
1999-09-09,21.109,NA,NA,NA,79.117
1999-09-10,21.078,NA,NA,NA,79.111
1999-09-11,21.047,NA,NA,NA,79.105
1999-09-12,21.015,NA,NA,NA,79.099
1999-09-13,20.984,NA,NA,NA,79.093
1999-09-14,20.952,NA,NA,NA,79.086
1999-09-15,20.921,NA,NA,NA,79.08
1999-09-16,20.874,NA,NA,NA,79.071
1999-09-17,20.843,NA,NA,NA,79.065
1999-09-18,20.796,NA,NA,NA,79.056
1999-09-19,20.764,NA,NA,NA,79.05
1999-09-20,20.75,NA,NA,NA,79.047
1999-09-21,20.718,NA,NA,NA,79.041
1999-09-22,20.672,NA,NA,NA,79.032
1999-09-23,20.64,NA,NA,NA,79.025
1999-09-24,20.594,NA,NA,NA,79.016
1999-09-25,20.562,NA,NA,NA,79.01
1999-09-26,20.562,NA,NA,NA,79.01
