date,storage,inflow,outflow,evaporation,elevation
1958-10-01,63.613,NA,NA,NA,2833.817
1958-10-02,63.533,NA,NA,NA,2833.802
1958-10-03,63.613,NA,NA,NA,2833.817
1958-10-04,63.613,NA,NA,NA,2833.817
1958-10-05,63.613,NA,NA,NA,2833.817
1958-10-06,63.533,NA,NA,NA,2833.802
1958-10-07,63.453,NA,NA,NA,2833.787
1958-10-08,63.374,NA,NA,NA,2833.771
1958-10-09,63.293,NA,NA,NA,2833.756
1958-10-10,63.213,NA,NA,NA,2833.741
1958-10-11,63.133,NA,NA,NA,2833.726
1958-10-12,62.819,NA,NA,NA,2833.665
1958-10-13,62.349,NA,NA,NA,2833.573
1958-10-14,61.879,NA,NA,NA,2833.482
1958-10-15,61.334,NA,NA,NA,2833.375
1958-10-16,60.873,NA,NA,NA,2833.284
1958-10-17,60.412,NA,NA,NA,2833.192
1958-10-18,59.952,NA,NA,NA,2833.101
1958-10-19,59.501,NA,NA,NA,2833.009
1958-10-20,59.199,NA,NA,NA,2832.948
1958-10-21,58.898,NA,NA,NA,2832.887
1958-10-22,58.596,NA,NA,NA,2832.826
1958-10-23,58.226,NA,NA,NA,2832.75
1958-10-24,58.005,NA,NA,NA,2832.705
1958-10-25,57.783,NA,NA,NA,2832.659
1958-10-26,57.709,NA,NA,NA,2832.644
1958-10-27,57.709,NA,NA,NA,2832.644
1958-10-28,57.709,NA,NA,NA,2832.644
1958-10-29,57.709,NA,NA,NA,2832.644
1958-10-30,57.783,NA,NA,NA,2832.659
1958-10-31,57.783,NA,NA,NA,2832.659
1958-11-01,57.783,NA,NA,NA,2832.659
1958-11-02,57.783,NA,NA,NA,2832.659
1958-11-03,57.783,NA,NA,NA,2832.659
1958-11-04,57.857,NA,NA,NA,2832.674
1958-11-05,57.857,NA,NA,NA,2832.674
1958-11-06,57.857,NA,NA,NA,2832.674
1958-11-07,57.93,NA,NA,NA,2832.689
1958-11-08,58.005,NA,NA,NA,2832.705
1958-11-09,58.079,NA,NA,NA,2832.72
1958-11-10,58.152,NA,NA,NA,2832.735
1958-11-11,58.226,NA,NA,NA,2832.75
1958-11-12,58.299,NA,NA,NA,2832.765
1958-11-13,58.374,NA,NA,NA,2832.781
1958-11-14,58.448,NA,NA,NA,2832.796
1958-11-15,58.521,NA,NA,NA,2832.811
1958-11-16,58.596,NA,NA,NA,2832.826
1958-11-17,58.671,NA,NA,NA,2832.842
1958-11-18,58.748,NA,NA,NA,2832.857
1958-11-19,58.748,NA,NA,NA,2832.857
1958-11-20,58.748,NA,NA,NA,2832.857
1958-11-21,58.748,NA,NA,NA,2832.857
1958-11-22,58.748,NA,NA,NA,2832.857
1958-11-23,58.823,NA,NA,NA,2832.872
1958-11-24,58.898,NA,NA,NA,2832.887
1958-11-25,58.898,NA,NA,NA,2832.887
1958-11-26,58.973,NA,NA,NA,2832.903
1958-11-27,58.973,NA,NA,NA,2832.903
1958-11-28,59.048,NA,NA,NA,2832.918
1958-11-29,59.048,NA,NA,NA,2832.918
1958-11-30,59.124,NA,NA,NA,2832.933
1958-12-01,59.124,NA,NA,NA,2832.933
1958-12-02,59.199,NA,NA,NA,2832.948
1958-12-03,59.274,NA,NA,NA,2832.964
