date,storage,inflow,outflow,elevation,evaporation
1963-12-27,18.48,1.614,NA,2701.415,NA
1963-12-28,18.495,1.699,NA,2701.421,NA
1963-12-29,18.495,1.529,NA,2701.421,NA
1963-12-30,18.473,1.388,NA,2701.412,NA
1963-12-31,18.458,1.557,NA,2701.406,NA
1964-01-01,18.458,1.642,NA,2701.406,NA
1964-01-02,18.465,1.671,NA,2701.409,NA
1964-01-03,18.443,1.331,NA,2701.4,NA
1964-01-04,18.465,1.756,NA,2701.409,NA
1964-01-05,18.443,1.246,NA,2701.4,NA
1964-01-06,18.458,1.699,NA,2701.406,NA
1964-01-07,18.473,1.699,NA,2701.412,NA
1964-01-08,18.45,1.331,NA,2701.403,NA
1964-01-09,18.443,1.472,NA,2701.4,NA
1964-01-10,18.458,1.642,NA,2701.406,NA
1964-01-11,18.473,1.614,NA,2701.412,NA
1964-01-12,18.473,1.444,NA,2701.412,NA
1964-01-13,18.48,1.529,NA,2701.415,NA
1964-01-14,18.48,1.444,NA,2701.415,NA
1964-01-15,18.473,1.416,NA,2701.412,NA
1964-01-16,18.465,1.444,NA,2701.409,NA
1964-01-17,18.45,1.359,NA,2701.403,NA
1964-01-18,18.473,1.756,NA,2701.412,NA
1964-01-19,18.473,1.472,NA,2701.412,NA
1964-01-20,18.473,1.472,NA,2701.412,NA
1964-01-21,18.487,1.642,NA,2701.418,NA
1964-01-22,18.495,1.586,NA,2701.421,NA
1964-01-23,18.487,1.501,NA,2701.418,NA
1964-01-24,18.465,1.359,NA,2701.409,NA
1964-01-25,18.48,1.671,NA,2701.415,NA
1964-01-26,18.487,1.557,NA,2701.418,NA
1964-01-27,18.48,1.416,NA,2701.415,NA
1964-01-28,18.465,1.388,NA,2701.409,NA
1964-01-29,18.45,1.416,NA,2701.403,NA
1964-01-30,18.458,1.586,NA,2701.406,NA
1964-01-31,18.458,1.444,NA,2701.406,NA
1964-02-01,18.48,1.699,NA,2701.415,NA
1964-02-02,18.473,1.444,NA,2701.412,NA
1964-02-03,18.458,1.416,NA,2701.406,NA
1964-02-04,18.45,1.416,NA,2701.403,NA
1964-02-05,18.458,1.557,NA,2701.406,NA
1964-02-06,18.45,1.388,NA,2701.403,NA
1964-02-07,18.45,1.472,NA,2701.403,NA
1964-02-08,18.45,1.472,NA,2701.403,NA
1964-02-09,18.443,1.388,NA,2701.4,NA
1964-02-10,18.443,1.472,NA,2701.4,NA
1964-02-11,18.45,1.557,NA,2701.403,NA
1964-02-12,18.45,1.472,NA,2701.403,NA
1964-02-13,18.45,1.472,NA,2701.403,NA
1964-02-14,18.45,1.501,NA,2701.403,NA
1964-02-15,18.436,1.359,NA,2701.397,NA
1964-02-16,18.436,1.529,NA,2701.397,NA
1964-02-17,18.436,1.529,NA,2701.397,NA
1964-02-18,18.436,1.529,NA,2701.397,NA
1964-02-19,18.443,1.671,NA,2701.4,NA
1964-02-20,18.443,1.586,NA,2701.4,NA
1964-02-21,18.443,1.586,NA,2701.4,NA
1964-02-22,18.45,1.671,NA,2701.403,NA
1964-02-23,18.45,1.586,NA,2701.403,NA
1964-02-24,18.473,1.869,NA,2701.412,NA
1964-02-25,18.473,1.614,NA,2701.412,NA
1964-02-26,18.48,1.699,NA,2701.415,NA
1964-02-27,18.48,1.614,NA,2701.415,NA
1964-02-28,18.48,1.614,NA,2701.415,NA
1964-02-29,18.487,1.699,NA,2701.418,NA
1964-03-01,18.495,1.699,NA,2701.421,NA
1964-03-02,18.517,1.869,NA,2701.43,NA
1964-03-03,18.502,1.642,NA,2701.424,NA
1964-03-04,18.487,1.699,NA,2701.418,NA
1964-03-05,18.495,1.954,NA,2701.421,NA
1964-03-06,18.487,1.784,NA,2701.418,NA
1964-03-07,18.487,1.869,NA,2701.418,NA
1964-03-08,18.45,1.444,NA,2701.403,NA
1964-03-09,18.443,1.784,NA,2701.4,NA
1964-03-10,18.428,1.699,NA,2701.394,NA
1964-03-11,18.413,1.699,NA,2701.388,NA
1964-03-12,18.406,1.784,NA,2701.384,NA
1964-03-13,18.399,1.614,NA,2701.381,NA
1964-03-14,18.384,1.444,NA,2701.375,NA
1964-03-15,18.413,1.812,NA,2701.388,NA
1964-03-16,18.428,1.557,NA,2701.394,NA
1964-03-17,18.45,1.642,NA,2701.403,NA
1964-03-18,18.502,1.982,NA,2701.424,NA
1964-03-19,18.524,1.642,NA,2701.433,NA
1964-03-20,18.502,1.274,NA,2701.424,NA
1964-03-21,18.502,1.586,NA,2701.424,NA
1964-03-22,18.502,1.586,NA,2701.424,NA
1964-03-23,18.51,1.671,NA,2701.427,NA
1964-03-24,18.517,1.671,NA,2701.43,NA
1964-03-25,18.495,1.388,NA,2701.421,NA
1964-03-26,18.502,1.756,NA,2701.424,NA
1964-03-27,18.48,1.416,NA,2701.415,NA
1964-03-28,18.465,1.501,NA,2701.409,NA
1964-03-29,18.443,1.416,NA,2701.4,NA
1964-03-30,18.428,1.501,NA,2701.394,NA
1964-03-31,18.428,1.671,NA,2701.394,NA
1964-04-01,18.436,1.756,NA,2701.397,NA
1964-04-02,18.428,1.586,NA,2701.394,NA
1964-04-03,18.399,1.331,NA,2701.381,NA
1964-04-04,18.413,1.812,NA,2701.388,NA
1964-04-05,18.406,1.529,NA,2701.384,NA
1964-04-06,18.413,1.699,NA,2701.388,NA
1964-04-07,18.413,1.614,NA,2701.388,NA
1964-04-08,18.399,1.444,NA,2701.381,NA
1964-04-09,18.399,1.614,NA,2701.381,NA
1964-04-10,18.406,1.614,NA,2701.384,NA
1964-04-11,18.45,2.039,NA,2701.403,NA
1964-04-12,18.458,1.614,NA,2701.406,NA
1964-04-13,18.458,1.529,NA,2701.406,NA
1964-04-14,18.48,1.784,NA,2701.415,NA
1964-04-15,18.547,2.294,NA,2701.442,NA
1964-04-16,18.613,2.492,NA,2701.47,NA
1964-04-17,18.606,2.265,NA,2701.467,NA
1964-04-18,18.598,2.917,NA,2701.464,NA
1964-04-19,18.561,3.2,NA,2701.448,NA
1964-04-20,18.45,2.888,NA,2701.403,NA
1964-04-21,18.458,3.568,NA,2701.406,NA
1964-04-22,18.443,2.888,NA,2701.4,NA
1964-04-23,18.51,3.823,NA,2701.427,NA
1964-04-24,18.524,4.163,NA,2701.433,NA
1964-04-25,18.428,3.341,NA,2701.394,NA
1964-04-26,18.436,3.426,NA,2701.397,NA
1964-04-27,18.413,2.549,NA,2701.388,NA
1964-04-28,18.465,3.256,NA,2701.409,NA
1964-04-29,18.421,3.058,NA,2701.391,NA
1964-04-30,18.539,4.531,NA,2701.439,NA
1964-05-01,20.104,3.908,NA,2701.458,NA
1964-05-02,20.001,3.738,NA,2701.433,NA
1964-05-03,19.971,4.078,NA,2701.403,NA
1964-05-04,20.096,4.502,NA,2701.455,NA
1964-05-05,20.272,3.54,NA,2701.531,NA
1964-05-06,20.456,3.625,NA,2701.61,NA
1964-05-07,20.661,3.879,NA,2701.698,NA
1964-05-08,20.845,3.653,NA,2701.778,NA
1964-05-09,21.043,3.794,NA,2701.863,NA
1964-05-10,21.29,4.361,NA,2701.97,NA
1964-05-11,21.519,4.163,NA,2702.067,NA
1964-05-12,21.762,4.304,NA,2702.165,NA
1964-05-13,22.066,5.012,NA,2702.287,NA
1964-05-14,22.497,6.4,NA,2702.46,NA
1964-05-15,23.127,8.693,NA,2702.713,NA
1964-05-16,23.997,11.468,NA,2703.064,NA
1964-05-17,25.181,15.065,NA,2703.539,NA
1964-05-18,26.544,17.132,NA,2704.048,NA
1964-05-19,28.073,19.001,NA,2704.628,NA
1964-05-20,29.939,22.908,NA,2705.298,NA
1964-05-21,32.427,32.111,NA,2706.106,NA
1964-05-22,34.56,26.646,NA,2706.865,NA
1964-05-23,36.673,25.683,NA,2707.544,NA
1964-05-24,38.639,24.013,NA,2708.343,NA
1964-05-25,41.817,37.916,NA,2709.123,NA
1964-05-26,44.344,29.025,NA,2709.864,NA
1964-05-27,46.818,29.846,NA,2710.568,NA
1964-05-28,49.146,28.147,NA,2711.223,NA
1964-05-29,51.09,23.758,NA,2711.735,NA
1964-05-30,52.598,18.774,NA,2712.135,NA
1964-05-31,53.908,16.48,NA,2712.476,NA
1964-06-01,55.224,16.565,NA,2712.814,NA
1964-06-02,56.593,17.16,NA,2713.162,NA
1964-06-03,57.933,16.82,NA,2713.497,NA
1964-06-04,59.376,18.009,NA,2713.854,NA
1964-06-05,60.887,18.774,NA,2714.223,NA
1964-06-06,62.779,23.163,NA,2714.677,NA
1964-06-07,65.263,29.959,NA,2715.262,NA
1964-06-08,67.159,23.22,NA,2715.701,NA
1964-06-09,69.112,23.871,NA,2716.146,NA
1964-06-10,71.251,25.995,NA,2716.628,NA
1964-06-11,73.406,26.193,NA,2717.106,NA
1964-06-12,75.464,25.06,NA,2717.557,NA
1964-06-13,77.384,23.475,NA,2717.972,NA
1964-06-14,79.186,22.144,NA,2718.356,NA
1964-06-15,81.169,24.211,NA,2718.773,NA
1964-06-16,83.049,23.022,NA,2719.163,NA
1964-06-17,84.997,23.786,NA,2719.563,NA
1964-06-18,86.621,20.105,NA,2719.892,NA
1964-06-19,88.201,19.284,NA,2720.209,NA
1964-06-20,89.657,18.151,NA,2720.499,NA
1964-06-21,91.17,18.831,NA,2720.797,NA
1964-06-22,92.38,15.348,NA,2721.34,NA
1964-06-23,93.596,15.404,NA,2721.273,NA
1964-06-24,94.899,16.395,NA,2721.526,NA
1964-06-25,96.193,16.31,NA,2721.837,NA
1964-06-26,97.461,15.999,NA,2722.019,NA
1964-06-27,98.723,15.914,NA,2722.26,NA
1964-06-28,100.07,16.905,NA,2722.516,NA
1964-06-29,101.377,16.452,NA,2722.763,NA
1964-06-30,102.563,15.036,NA,2722.986,NA
1964-07-01,103.689,14.357,NA,2723.196,NA
1964-07-02,104.837,14.64,NA,2723.409,NA
1964-07-03,105.925,13.932,NA,2723.458,NA
1964-07-04,106.985,13.592,NA,2723.806,NA
1964-07-05,108.033,13.479,NA,2723.998,NA
1964-07-06,108.971,12.205,NA,2724.168,NA
1964-07-07,109.876,11.836,NA,2724.333,NA
1964-07-08,110.685,10.732,NA,2724.479,NA
1964-07-09,111.479,10.562,NA,2724.622,NA
1964-07-10,112.238,10.166,NA,2724.76,NA
1964-07-11,112.998,10.166,NA,2724.897,NA
1964-07-12,113.723,9.769,NA,2725.025,NA
1964-07-13,114.381,8.976,NA,2725.141,NA
1964-07-14,114.93,7.759,NA,2725.238,NA
1964-07-15,115.449,7.391,NA,2725.33,NA
1964-07-16,116.054,8.523,NA,2725.436,NA
1964-07-17,116.418,7.391,NA,2725.5,NA
1964-07-18,116.696,7.589,NA,2725.549,NA
1964-07-19,116.959,7.362,NA,2725.595,NA
1964-07-20,116.818,4.474,NA,2725.57,NA
1964-07-21,116.574,7.164,NA,2725.528,NA
1964-07-22,116.349,7.362,NA,2725.488,NA
1964-07-23,116.244,8.835,NA,2725.47,NA
1964-07-24,116.124,9.033,NA,2725.448,NA
1964-07-25,115.951,8.75,NA,2725.418,NA
1964-07-26,115.675,7.787,NA,2725.369,NA
1964-07-27,115.38,7.589,NA,2725.317,NA
1964-07-28,115.049,6.938,NA,2725.259,NA
1964-07-29,114.672,6.428,NA,2725.192,NA
1964-07-30,114.346,7.164,NA,2725.134,NA
1964-07-31,113.917,6.739,NA,2725.058,NA
1964-08-01,113.488,6.853,NA,2724.982,NA
1964-08-02,113.248,8.807,NA,2724.939,NA
1964-08-03,112.856,7.617,NA,2724.869,NA
1964-08-04,112.601,9.656,NA,2724.824,NA
1964-08-05,112.244,9.543,NA,2724.76,NA
1964-08-06,112.107,12.431,NA,2724.735,NA
1964-08-07,111.683,10.534,NA,2724.659,NA
1964-08-08,111.241,10.336,NA,2724.58,NA
1964-08-09,110.736,8.948,NA,2724.488,NA
1964-08-10,110.263,8.467,NA,2724.403,NA
1964-08-11,109.758,7.306,NA,2724.312,NA
1964-08-12,109.422,8.184,NA,2724.266,NA
1964-08-13,108.987,6.654,NA,2724.171,NA
1964-08-14,108.636,6.994,NA,2724.107,NA
1964-08-15,108.318,7.023,NA,2724.049,NA
1964-08-16,107.966,6.23,NA,2723.955,NA
1964-08-17,107.501,5.578,NA,2723.9,NA
1964-08-18,107.051,5.692,NA,2723.818,NA
1964-08-19,106.802,7.532,NA,2723.772,NA
1964-08-20,106.288,5.777,NA,2723.678,NA
1964-08-21,105.777,6.371,NA,2723.583,NA
1964-08-22,105.364,6.598,NA,2723.507,NA
1964-08-23,104.853,5.692,NA,2723.412,NA
1964-08-24,104.426,6.003,NA,2723.333,NA
1964-08-25,103.869,4.899,NA,2723.23,NA
1964-08-26,103.509,6.796,NA,2723.162,NA
1964-08-27,103.067,5.862,NA,2723.08,NA
1964-08-28,102.529,5.578,NA,2722.98,NA
1964-08-29,102.058,6.031,NA,2722.891,NA
1964-08-30,101.49,5.324,NA,2722.785,NA
1964-08-31,101.006,5.777,NA,2722.693,NA
1964-09-01,96.373,4.644,NA,2722.58,NA
1964-09-02,95.957,5.465,NA,2722.501,NA
1964-09-03,95.299,3.256,NA,2722.376,NA
1964-09-04,94.946,4.955,NA,2722.309,NA
1964-09-05,94.29,2.577,NA,2722.184,NA
1964-09-06,93.971,4.87,NA,2722.123,NA
1964-09-07,93.525,3.058,NA,2722.038,NA
1964-09-08,93.112,4.078,NA,2721.958,NA
1964-09-09,92.586,3.511,NA,2721.858,NA
1964-09-10,92.082,3.964,NA,2721.76,NA
1964-09-11,91.529,3.568,NA,2721.654,NA
1964-09-12,91.007,3.625,NA,2721.553,NA
1964-09-13,90.458,3.256,NA,2721.446,NA
1964-09-14,89.972,3.794,NA,2721.352,NA
1964-09-15,89.44,3.426,NA,2721.248,NA
1964-09-16,88.94,3.964,NA,2721.151,NA
1964-09-17,88.332,3.002,NA,2721.032,NA
1964-09-18,87.741,3.879,NA,2720.916,NA
1964-09-19,87.153,3.936,NA,2720.8,NA
1964-09-20,86.55,3.738,NA,2720.681,NA
1964-09-21,85.779,3.087,NA,2720.529,NA
1964-09-22,84.918,3.483,NA,2720.511,NA
1964-09-23,84.001,3.823,NA,2720.157,NA
1964-09-24,83.103,4.049,NA,2719.996,NA
1964-09-25,82.197,3.964,NA,2719.813,NA
1964-09-26,81.638,6.088,NA,2719.669,NA
1964-09-27,81.22,3.709,NA,2719.615,NA
1964-09-28,80.455,2.265,NA,2719.459,NA
1964-09-29,79.625,3.908,NA,2719.288,NA
1964-09-30,78.764,3.426,NA,2719.112,NA
1964-10-01,78.722,6.258,NA,2719.103,NA
1964-10-02,78.722,3.002,NA,2719.103,NA
1964-10-03,78.707,2.832,NA,2719.099,NA
1964-10-04,78.707,3.002,NA,2719.099,NA
1964-10-05,78.678,2.577,NA,2719.093,NA
1964-10-06,78.692,2.832,NA,2719.096,NA
1964-10-07,78.692,2.379,NA,2719.096,NA
1964-10-08,78.707,2.294,NA,2719.099,NA
1964-10-09,78.722,2.152,NA,2719.103,NA
1964-10-10,78.75,2.265,NA,2719.109,NA
1964-10-11,78.795,2.435,NA,2719.118,NA
1964-10-12,78.81,2.294,NA,2719.121,NA
1964-10-13,78.795,2.209,NA,2719.118,NA
1964-10-14,78.795,2.435,NA,2719.118,NA
1964-10-15,78.795,3.455,NA,2719.118,NA
1964-10-16,78.488,-1.218,NA,2719.054,NA
1964-10-17,78.501,2.294,NA,2719.057,NA
1964-10-18,78.266,0.708,NA,2719.008,NA
1964-10-19,77.884,1.982,NA,2718.929,NA
1964-10-20,77.502,1.982,NA,2718.85,NA
1964-10-21,77.122,2.01,NA,2718.77,NA
1964-10-22,76.745,2.039,NA,2718.691,NA
1964-10-23,76.367,2.039,NA,2718.581,NA
1964-10-24,76.003,2.209,NA,2718.536,NA
1964-10-25,75.628,2.067,NA,2718.456,NA
1964-10-26,75.24,1.926,NA,2718.374,NA
1964-10-27,74.851,1.926,NA,2718.292,NA
1964-10-28,74.476,1.982,NA,2718.212,NA
1964-10-29,74.106,2.039,NA,2718.133,NA
1964-10-30,73.736,2.01,NA,2718.054,NA
1964-10-31,73.38,2.209,NA,2717.978,NA
1964-11-01,72.995,2.01,NA,2717.896,NA
1964-11-02,72.614,2.095,NA,2717.813,NA
1964-11-03,72.219,1.954,NA,2717.728,NA
1964-11-04,71.81,1.784,NA,2717.639,NA
1964-11-05,71.459,2.35,NA,2717.563,NA
1964-11-06,71.11,2.35,NA,2717.487,NA
1964-11-07,70.719,2.039,NA,2717.402,NA
1964-11-08,70.328,2.152,NA,2717.316,NA
1964-11-09,69.968,2.549,NA,2717.237,NA
1964-11-10,69.816,3.596,NA,2717.204,NA
1964-11-11,69.609,1.954,NA,2717.158,NA
1964-11-12,69.318,2.322,NA,2717.094,NA
1964-11-13,69.07,2.832,NA,2717.039,NA
1964-11-14,68.834,2.945,NA,2716.987,NA
1964-11-15,68.561,2.52,NA,2716.926,NA
1964-11-16,68.272,2.35,NA,2716.862,NA
1964-11-17,67.998,2.379,NA,2716.801,NA
1964-11-18,67.765,2.464,NA,2716.749,NA
1964-11-19,67.491,1.841,NA,2716.689,NA
1964-11-20,67.286,2.265,NA,2716.643,NA
1964-11-21,67.068,1.926,NA,2716.594,NA
1964-11-22,66.851,1.954,NA,2716.545,NA
1964-11-23,66.607,1.869,NA,2716.49,NA
1964-11-24,66.361,1.982,NA,2716.436,NA
1964-11-25,66.239,2.662,NA,2716.408,NA
1964-11-26,66.103,2.492,NA,2716.378,NA
1964-11-27,65.888,1.982,NA,2716.329,NA
1964-11-28,65.78,2.492,NA,2716.304,NA
1964-11-29,65.658,2.067,NA,2716.277,NA
1964-11-30,65.537,2.067,NA,2716.25,NA
1964-12-01,65.497,3.002,NA,2716.24,NA
1964-12-02,65.308,1.897,NA,2716.198,NA
1964-12-03,65.119,2.039,NA,2716.155,NA
1964-12-04,65.012,2.294,NA,2716.131,NA
1964-12-05,64.89,1.812,NA,2716.103,NA
1964-12-06,64.769,1.812,NA,2716.076,NA
1964-12-07,64.648,1.812,NA,2716.048,NA
1964-12-08,64.528,1.841,NA,2716.021,NA
1964-12-09,64.448,2.294,NA,2716.003,NA
1964-12-10,64.341,1.897,NA,2715.978,NA
1964-12-11,64.261,2.209,NA,2715.96,NA
1964-12-12,64.087,1.586,NA,2715.92,NA
1964-12-13,63.928,1.756,NA,2715.884,NA
1964-12-14,63.82,2.01,NA,2715.859,NA
1964-12-15,63.66,1.416,NA,2715.823,NA
1964-12-16,63.607,2.322,NA,2715.811,NA
1964-12-17,63.459,1.303,NA,2715.777,NA
1964-12-18,63.353,1.897,NA,2715.753,NA
1964-12-19,63.234,1.756,NA,2715.725,NA
1964-12-20,63.115,1.756,NA,2715.698,NA
1964-12-21,63.036,2.209,NA,2715.68,NA
1964-12-22,62.837,1.274,NA,2715.634,NA
1964-12-23,62.837,3.398,NA,2715.634,NA
1964-12-24,62.692,2.209,NA,2715.6,NA
1964-12-25,62.493,2.095,NA,2715.555,NA
1964-12-26,62.373,2.294,NA,2715.527,NA
1964-12-27,62.334,2.945,NA,2715.518,NA
1964-12-28,62.162,1.926,NA,2715.478,NA
1964-12-29,61.939,1.869,NA,2715.427,NA
1964-12-30,61.834,2.095,NA,2715.402,NA
1964-12-31,61.769,2.124,NA,2715.387,NA
1965-01-01,61.664,1.784,NA,2715.363,NA
1965-01-02,61.546,1.756,NA,2715.335,NA
1965-01-03,61.427,1.756,NA,2715.308,NA
1965-01-04,61.336,2.067,NA,2715.286,NA
1965-01-05,61.192,1.756,NA,2715.253,NA
1965-01-06,61.047,1.897,NA,2715.219,NA
1965-01-07,60.917,2.067,NA,2715.189,NA
1965-01-08,60.774,1.812,NA,2715.155,NA
1965-01-09,60.682,2.067,NA,2715.134,NA
1965-01-10,60.553,1.841,NA,2715.104,NA
1965-01-11,60.463,2.435,NA,2715.082,NA
1965-01-12,60.32,1.812,NA,2715.049,NA
1965-01-13,60.19,1.982,NA,2715.018,NA
1965-01-14,60.048,1.812,NA,2714.985,NA
1965-01-15,59.931,1.926,NA,2714.957,NA
1965-01-16,59.802,1.557,NA,2714.927,NA
1965-01-17,59.686,1.727,NA,2714.899,NA
1965-01-18,59.556,1.586,NA,2714.869,NA
1965-01-19,59.452,1.812,NA,2714.844,NA
1965-01-20,59.35,1.784,NA,2714.82,NA
1965-01-21,59.26,1.982,NA,2714.799,NA
1965-01-22,59.119,1.444,NA,2714.765,NA
1965-01-23,59.017,1.869,NA,2714.741,NA
1965-01-24,58.953,2.322,NA,2714.726,NA
1965-01-25,58.786,1.501,NA,2714.686,NA
1965-01-26,58.632,1.614,NA,2714.649,NA
1965-01-27,58.556,2.237,NA,2714.631,NA
1965-01-28,58.427,1.841,NA,2714.601,NA
1965-01-29,58.312,2.18,NA,2714.573,NA
1965-01-30,58.171,1.954,NA,2714.54,NA
1965-01-31,58.032,2.067,NA,2714.506,NA
1965-02-01,57.867,1.784,NA,2714.466,NA
1965-02-02,57.753,1.954,NA,2714.439,NA
1965-02-03,57.715,2.095,NA,2714.43,NA
1965-02-04,57.69,2.01,NA,2714.424,NA
1965-02-05,57.639,1.926,NA,2714.412,NA
1965-02-06,57.563,1.756,NA,2714.393,NA
1965-02-07,57.525,2.18,NA,2714.384,NA
1965-02-08,57.462,1.897,NA,2714.369,NA
1965-02-09,57.399,1.926,NA,2714.354,NA
1965-02-10,57.373,1.982,NA,2714.348,NA
1965-02-11,57.348,1.727,NA,2714.342,NA
1965-02-12,57.348,1.812,NA,2714.342,NA
1965-02-13,57.348,1.671,NA,2714.342,NA
1965-02-14,57.373,1.954,NA,2714.348,NA
1965-02-15,57.373,1.671,NA,2714.348,NA
1965-02-16,57.361,1.586,NA,2714.345,NA
1965-02-17,57.361,1.727,NA,2714.345,NA
1965-02-18,57.361,1.727,NA,2714.345,NA
1965-02-19,57.361,1.727,NA,2714.345,NA
1965-02-20,57.361,1.727,NA,2714.345,NA
1965-02-21,57.361,1.727,NA,2714.345,NA
