date,storage,inflow,outflow,evaporation,elevation
1957-04-02,0.913,NA,NA,NA,NA
1957-04-03,0.987,NA,NA,NA,NA
1957-04-04,1.011,NA,NA,NA,NA
1957-04-05,1.061,NA,NA,NA,NA
1957-04-06,1.085,NA,NA,NA,NA
1957-04-07,1.098,NA,NA,NA,NA
1957-04-08,1.11,NA,NA,NA,NA
1957-04-09,1.11,NA,NA,NA,NA
1957-04-10,1.11,NA,NA,NA,NA
1957-04-11,1.122,NA,NA,NA,NA
1957-04-12,1.122,NA,NA,NA,NA
1957-04-13,1.135,NA,NA,NA,NA
1957-04-14,1.135,NA,NA,NA,NA
1957-04-15,1.135,NA,NA,NA,NA
1957-04-16,1.147,NA,NA,NA,NA
1957-04-17,1.147,NA,NA,NA,NA
1957-04-18,1.147,NA,NA,NA,NA
1957-04-19,1.159,NA,NA,NA,NA
1957-04-20,2.467,NA,NA,NA,NA
1957-04-21,3.577,NA,NA,NA,NA
1957-04-22,7.154,NA,NA,NA,NA
1957-04-23,14.123,NA,NA,NA,NA
1957-04-24,17.824,NA,NA,NA,NA
1957-04-25,20.303,NA,NA,NA,NA
1957-04-26,22.079,NA,NA,NA,NA
1957-04-27,47.588,NA,NA,NA,NA
1957-04-28,61.97,NA,NA,NA,NA
1957-04-29,61.686,NA,NA,NA,NA
1957-04-30,61.107,NA,NA,NA,NA
1957-05-01,60.539,NA,NA,NA,NA
1957-05-02,59.972,NA,NA,NA,NA
1957-05-03,59.417,NA,NA,NA,NA
1957-05-04,60.255,NA,NA,NA,NA
1957-05-05,59.7,NA,NA,NA,NA
1957-05-06,59.133,NA,NA,NA,NA
1957-05-07,58.578,NA,NA,NA,NA
1957-05-08,58.307,NA,NA,NA,NA
1957-05-09,58.023,NA,NA,NA,NA
1957-05-10,57.752,NA,NA,NA,NA
1957-05-11,57.752,NA,NA,NA,NA
1957-05-12,57.48,NA,NA,NA,NA
1957-05-13,64.005,NA,NA,NA,NA
1957-05-14,62.55,NA,NA,NA,NA
1957-05-15,61.107,NA,NA,NA,NA
1957-05-16,59.972,NA,NA,NA,NA
1957-05-17,59.417,NA,NA,NA,NA
1957-05-18,58.862,NA,NA,NA,NA
1957-05-19,59.133,NA,NA,NA,NA
1957-05-20,58.578,NA,NA,NA,NA
1957-05-21,58.307,NA,NA,NA,NA
1957-05-22,58.023,NA,NA,NA,NA
1957-05-23,59.417,NA,NA,NA,NA
1957-05-24,68.767,NA,NA,NA,NA
1957-05-25,67.262,NA,NA,NA,NA
1957-05-26,64.881,NA,NA,NA,NA
1957-05-27,63.709,NA,NA,NA,NA
1957-05-28,61.107,NA,NA,NA,NA
1957-05-29,59.7,NA,NA,NA,NA
1957-05-30,58.862,NA,NA,NA,NA
1957-05-31,58.307,NA,NA,NA,NA
1957-06-01,60.823,NA,NA,NA,NA
1957-06-02,59.417,NA,NA,NA,NA
1957-06-03,58.862,NA,NA,NA,NA
1957-06-04,59.133,NA,NA,NA,NA
1957-06-05,61.107,NA,NA,NA,NA
1957-06-06,59.7,NA,NA,NA,NA
1957-06-07,58.862,NA,NA,NA,NA
1957-06-08,58.307,NA,NA,NA,NA
1957-06-09,58.023,NA,NA,NA,NA
1957-06-10,57.752,NA,NA,NA,NA
1957-06-11,57.48,NA,NA,NA,NA
1957-06-12,57.48,NA,NA,NA,NA
1957-06-13,57.209,NA,NA,NA,NA
1957-06-14,57.209,NA,NA,NA,NA
1957-06-15,57.209,NA,NA,NA,NA
1957-06-16,57.209,NA,NA,NA,NA
1957-06-17,56.925,NA,NA,NA,NA
1957-06-18,56.925,NA,NA,NA,NA
1957-06-19,56.925,NA,NA,NA,NA
1957-06-20,56.654,NA,NA,NA,NA
1957-06-21,56.654,NA,NA,NA,NA
1957-06-22,56.617,NA,NA,NA,NA
1957-06-23,56.617,NA,NA,NA,NA
1957-06-24,56.493,NA,NA,NA,NA
1957-06-25,56.493,NA,NA,NA,NA
1957-06-26,56.617,NA,NA,NA,NA
1957-06-27,56.617,NA,NA,NA,NA
1957-06-28,56.617,NA,NA,NA,NA
1957-06-29,56.493,NA,NA,NA,NA
1957-06-30,56.493,NA,NA,NA,NA
1957-07-01,56.493,NA,NA,NA,NA
1957-07-02,56.382,NA,NA,NA,NA
1957-07-03,56.37,NA,NA,NA,NA
1957-07-04,56.247,NA,NA,NA,NA
1957-07-05,56.247,NA,NA,NA,NA
1957-07-06,56.123,NA,NA,NA,NA
1957-07-07,56.123,NA,NA,NA,NA
1957-07-08,56.123,NA,NA,NA,NA
1957-07-09,56,NA,NA,NA,NA
1957-07-10,56,NA,NA,NA,NA
1957-07-11,55.877,NA,NA,NA,NA
1957-07-12,55.877,NA,NA,NA,NA
1957-07-13,55.753,NA,NA,NA,NA
1957-07-14,55.63,NA,NA,NA,NA
1957-07-15,55.63,NA,NA,NA,NA
1957-07-16,55.507,NA,NA,NA,NA
1957-07-17,55.507,NA,NA,NA,NA
1957-07-18,55.383,NA,NA,NA,NA
1957-07-19,55.26,NA,NA,NA,NA
1957-07-20,55.137,NA,NA,NA,NA
1957-07-21,55.013,NA,NA,NA,NA
1957-07-22,54.89,NA,NA,NA,NA
1957-07-23,54.767,NA,NA,NA,NA
1957-07-24,54.643,NA,NA,NA,NA
1957-07-25,54.643,NA,NA,NA,NA
1957-07-26,54.52,NA,NA,NA,NA
1957-07-27,54.52,NA,NA,NA,NA
1957-07-28,54.396,NA,NA,NA,NA
1957-07-29,54.396,NA,NA,NA,NA
1957-07-30,54.273,NA,NA,NA,NA
1957-07-31,54.15,NA,NA,NA,NA
1957-08-01,54.026,NA,NA,NA,NA
1957-08-02,54.026,NA,NA,NA,NA
1957-08-03,53.903,NA,NA,NA,NA
1957-08-04,53.903,NA,NA,NA,NA
1957-08-05,53.78,NA,NA,NA,NA
1957-08-06,53.78,NA,NA,NA,NA
1957-08-07,53.656,NA,NA,NA,NA
1957-08-08,53.656,NA,NA,NA,NA
1957-08-09,53.533,NA,NA,NA,NA
1957-08-10,53.533,NA,NA,NA,NA
1957-08-11,53.41,NA,NA,NA,NA
1957-08-12,53.41,NA,NA,NA,NA
1957-08-13,53.286,NA,NA,NA,NA
1957-08-14,53.286,NA,NA,NA,NA
1957-08-15,53.163,NA,NA,NA,NA
1957-08-16,53.163,NA,NA,NA,NA
1957-08-17,53.04,NA,NA,NA,NA
1957-08-18,53.04,NA,NA,NA,NA
1957-08-19,52.916,NA,NA,NA,NA
1957-08-20,52.916,NA,NA,NA,NA
1957-08-21,52.916,NA,NA,NA,NA
1957-08-22,52.793,NA,NA,NA,NA
1957-08-23,52.793,NA,NA,NA,NA
1957-08-24,52.67,NA,NA,NA,NA
1957-08-25,52.67,NA,NA,NA,NA
1957-08-26,52.546,NA,NA,NA,NA
1957-08-27,52.546,NA,NA,NA,NA
1957-08-28,52.423,NA,NA,NA,NA
1957-08-29,52.423,NA,NA,NA,NA
1957-08-30,52.3,NA,NA,NA,NA
1957-08-31,52.3,NA,NA,NA,NA
1957-09-01,52.176,NA,NA,NA,NA
1957-09-02,52.176,NA,NA,NA,NA
1957-09-03,52.176,NA,NA,NA,NA
1957-09-04,52.053,NA,NA,NA,NA
1957-09-05,52.053,NA,NA,NA,NA
1957-09-06,51.93,NA,NA,NA,NA
1957-09-07,51.93,NA,NA,NA,NA
1957-09-08,52.546,NA,NA,NA,NA
1957-09-09,53.04,NA,NA,NA,NA
1957-09-10,52.916,NA,NA,NA,NA
1957-09-11,52.842,NA,NA,NA,NA
1957-09-12,52.793,NA,NA,NA,NA
1957-09-13,52.793,NA,NA,NA,NA
1957-09-14,52.768,NA,NA,NA,NA
1957-09-15,52.534,NA,NA,NA,NA
1957-09-16,52.448,NA,NA,NA,NA
1957-09-17,52.374,NA,NA,NA,NA
1957-09-18,52.349,NA,NA,NA,NA
1957-09-19,52.3,NA,NA,NA,NA
1957-09-20,52.275,NA,NA,NA,NA
1957-09-21,52.238,NA,NA,NA,NA
1957-09-22,53.027,NA,NA,NA,NA
1957-09-23,53.496,NA,NA,NA,NA
1957-09-24,53.496,NA,NA,NA,NA
1957-09-25,53.447,NA,NA,NA,NA
1957-09-26,53.422,NA,NA,NA,NA
1957-09-27,53.397,NA,NA,NA,NA
1957-09-28,53.336,NA,NA,NA,NA
1957-09-29,53.286,NA,NA,NA,NA
1957-09-30,53.286,NA,NA,NA,NA
1957-10-01,53.163,NA,NA,NA,NA
1957-10-02,53.163,NA,NA,NA,NA
1957-10-03,53.163,NA,NA,NA,NA
1957-10-04,53.101,NA,NA,NA,NA
1957-10-05,53.052,NA,NA,NA,NA
1957-10-06,53.052,NA,NA,NA,NA
1957-10-07,53.027,NA,NA,NA,NA
1957-10-08,52.978,NA,NA,NA,NA
1957-10-09,53.003,NA,NA,NA,NA
1957-10-10,52.941,NA,NA,NA,NA
1957-10-11,52.916,NA,NA,NA,NA
1957-10-12,52.892,NA,NA,NA,NA
1957-10-13,52.842,NA,NA,NA,NA
1957-10-14,53.336,NA,NA,NA,NA
1957-10-15,54.693,NA,NA,NA,NA
1957-10-16,57.48,NA,NA,NA,NA
1957-10-17,57.418,NA,NA,NA,NA
1957-10-18,57.209,NA,NA,NA,NA
1957-10-19,57.011,NA,NA,NA,NA
1957-10-20,56.851,NA,NA,NA,NA
1957-10-21,56.74,NA,NA,NA,NA
1957-10-22,56.678,NA,NA,NA,NA
1957-10-23,56.789,NA,NA,NA,NA
1957-10-24,56.74,NA,NA,NA,NA
1957-10-25,56.604,NA,NA,NA,NA
1957-10-26,56.432,NA,NA,NA,NA
1957-10-27,56.382,NA,NA,NA,NA
1957-10-28,56.296,NA,NA,NA,NA
1957-10-29,56.247,NA,NA,NA,NA
1957-10-30,56.222,NA,NA,NA,NA
1957-10-31,56.197,NA,NA,NA,NA
1957-11-01,56.197,NA,NA,NA,NA
1957-11-02,56.247,NA,NA,NA,NA
1957-11-03,56.197,NA,NA,NA,NA
1957-11-04,56.247,NA,NA,NA,NA
1957-11-05,56.382,NA,NA,NA,NA
1957-11-06,60.367,NA,NA,NA,NA
1957-11-07,59.466,NA,NA,NA,NA
1957-11-08,59.244,NA,NA,NA,NA
1957-11-09,58.529,NA,NA,NA,NA
1957-11-10,57.974,NA,NA,NA,NA
1957-11-11,57.616,NA,NA,NA,NA
1957-11-12,57.344,NA,NA,NA,NA
1957-11-13,57.209,NA,NA,NA,NA
1957-11-14,57.098,NA,NA,NA,NA
1957-11-15,57.011,NA,NA,NA,NA
1957-11-16,56.876,NA,NA,NA,NA
1957-11-17,56.814,NA,NA,NA,NA
1957-11-18,56.851,NA,NA,NA,NA
1957-11-19,56.789,NA,NA,NA,NA
1957-11-20,56.715,NA,NA,NA,NA
1957-11-21,56.629,NA,NA,NA,NA
1957-11-22,56.617,NA,NA,NA,NA
1957-11-23,56.493,NA,NA,NA,NA
1957-11-24,57.357,NA,NA,NA,NA
1957-11-25,57.233,NA,NA,NA,NA
1957-11-26,57.11,NA,NA,NA,NA
1957-11-27,57.11,NA,NA,NA,NA
1957-11-28,56.987,NA,NA,NA,NA
1957-11-29,56.987,NA,NA,NA,NA
1957-11-30,56.925,NA,NA,NA,NA
1957-12-01,56.863,NA,NA,NA,NA
1957-12-02,56.863,NA,NA,NA,NA
1957-12-03,56.74,NA,NA,NA,NA
1957-12-04,56.715,NA,NA,NA,NA
1957-12-05,56.617,NA,NA,NA,NA
1957-12-06,56.617,NA,NA,NA,NA
1957-12-07,56.863,NA,NA,NA,NA
1957-12-08,56.863,NA,NA,NA,NA
1957-12-09,56.74,NA,NA,NA,NA
1957-12-10,56.74,NA,NA,NA,NA
1957-12-11,56.617,NA,NA,NA,NA
1957-12-12,56.617,NA,NA,NA,NA
1957-12-13,56.493,NA,NA,NA,NA
1957-12-14,56.74,NA,NA,NA,NA
1957-12-15,56.74,NA,NA,NA,NA
1957-12-16,57.85,NA,NA,NA,NA
1957-12-17,57.85,NA,NA,NA,NA
1957-12-18,57.727,NA,NA,NA,NA
1957-12-19,56.432,NA,NA,NA,NA
1957-12-20,56.37,NA,NA,NA,NA
1957-12-21,56.37,NA,NA,NA,NA
