date,storage,inflow,outflow,evaporation,elevation
1952-07-02,0,NA,0,NA,NA
1952-07-03,0,NA,0,NA,NA
1952-07-04,1.026,NA,0,NA,NA
1952-07-05,1.026,NA,0,NA,NA
1952-07-06,1.026,NA,0,NA,NA
1952-07-07,1.026,NA,0,NA,NA
1952-07-08,1.026,NA,0,NA,NA
1952-07-09,1.026,NA,0,NA,NA
1952-07-10,1.026,NA,0,NA,NA
1952-07-11,1.026,NA,0,NA,NA
1952-07-12,1.026,NA,0,NA,NA
1952-07-13,1.026,NA,0,NA,NA
1952-07-14,1.026,NA,0,NA,NA
1952-07-15,1.026,NA,0,NA,NA
1952-07-16,1.026,NA,0,NA,NA
1952-07-17,1.026,NA,0,NA,NA
1952-07-18,1.026,NA,0,NA,NA
1952-07-19,1.026,NA,0,NA,NA
1952-07-20,1.026,NA,0,NA,NA
1952-07-21,1.026,NA,0,NA,NA
1952-07-22,1.026,NA,0,NA,NA
1952-07-23,1.026,NA,0,NA,NA
1952-07-24,1.026,NA,0,NA,NA
1952-07-25,1.026,NA,0,NA,NA
1952-07-26,1.026,NA,0,NA,NA
1952-07-27,1.026,NA,0,NA,NA
1952-07-28,1.026,NA,0,NA,NA
1952-07-29,1.026,NA,0,NA,NA
1952-07-30,1.026,NA,0,NA,NA
1952-07-31,1.026,NA,0,NA,NA
1952-08-01,1.026,NA,0,NA,NA
1952-08-02,1.026,NA,0,NA,NA
1952-08-03,1.026,NA,0,NA,NA
1952-08-04,1.026,NA,0,NA,NA
1952-08-05,1.026,NA,0,NA,NA
1952-08-06,1.026,NA,0,NA,NA
1952-08-07,1.026,NA,0,NA,NA
1952-08-08,1.026,NA,0,NA,NA
1952-08-09,1.026,NA,0,NA,NA
1952-08-10,1.026,NA,0.096,NA,NA
1952-08-11,1.026,NA,0.045,NA,NA
1952-08-12,1.026,NA,0,NA,NA
1952-08-13,1.026,NA,0,NA,NA
1952-08-14,1.026,NA,0,NA,NA
1952-08-15,1.026,NA,0,NA,NA
1952-08-16,1.026,NA,0,NA,NA
1952-08-17,1.026,NA,0,NA,NA
1952-08-18,1.026,NA,0,NA,NA
1952-08-19,1.026,NA,0,NA,NA
1952-08-20,1.026,NA,0,NA,NA
1952-08-21,1.026,NA,0,NA,NA
1952-08-22,1.026,NA,0,NA,NA
1952-08-23,1.026,NA,0,NA,NA
1952-08-24,1.026,NA,0,NA,NA
1952-08-25,1.026,NA,0,NA,NA
1952-08-26,1.026,NA,0,NA,NA
1952-08-27,1.026,NA,0,NA,NA
1952-08-28,1.026,NA,0,NA,NA
1952-08-29,1.026,NA,0,NA,NA
1952-08-30,1.026,NA,0,NA,NA
1952-08-31,1.026,NA,0,NA,NA
1952-09-01,1.026,NA,0,NA,NA
1952-09-02,1.026,NA,0,NA,NA
1952-09-03,1.026,NA,0,NA,NA
1952-09-04,1.026,NA,0,NA,NA
1952-09-05,1.026,NA,0,NA,NA
1952-09-06,1.019,NA,0,NA,NA
1952-09-07,1.007,NA,0,NA,NA
1952-09-08,0.997,NA,0,NA,NA
1952-09-09,0.981,NA,0,NA,NA
1952-09-10,0.965,NA,0,NA,NA
1952-09-11,0.952,NA,0,NA,NA
1952-09-12,0.944,NA,0,NA,NA
1952-09-13,0.939,NA,0,NA,NA
1952-09-14,0.933,NA,0,NA,NA
1952-09-15,0.926,NA,0,NA,NA
1952-09-16,0.921,NA,0,NA,NA
1952-09-17,0.915,NA,0,NA,NA
1952-09-18,0.909,NA,0,NA,NA
1952-09-19,0.903,NA,0,NA,NA
1952-09-20,0.897,NA,0,NA,NA
1952-09-21,0.889,NA,0,NA,NA
1952-09-22,0.887,NA,0,NA,NA
1952-09-23,0.878,NA,0,NA,NA
1952-09-24,0.87,NA,0,NA,NA
1952-09-25,0.863,NA,0,NA,NA
1952-09-26,0.86,NA,0,NA,NA
1952-09-27,0.855,NA,0,NA,NA
1952-09-28,0.85,NA,0,NA,NA
1952-09-29,0.842,NA,0,NA,NA
1952-09-30,0.838,NA,0,NA,NA
1952-10-01,0.834,NA,0,NA,NA
1952-10-02,0.83,NA,0,NA,NA
1952-10-03,0.824,NA,0,NA,NA
1952-10-04,0.817,NA,0,NA,NA
1952-10-05,0.81,NA,0,NA,NA
1952-10-06,0.804,NA,0,NA,NA
1952-10-07,0.798,NA,0,NA,NA
1952-10-08,0.793,NA,0,NA,NA
1952-10-09,0.788,NA,0,NA,NA
1952-10-10,0.783,NA,0,NA,NA
1952-10-11,0.78,NA,0,NA,NA
1952-10-12,0.776,NA,0,NA,NA
1952-10-13,0.773,NA,0,NA,NA
1952-10-14,0.77,NA,0,NA,NA
1952-10-15,0.766,NA,0,NA,NA
1952-10-16,0.76,NA,0,NA,NA
1952-10-17,0.752,NA,0,NA,NA
1952-10-18,0.75,NA,0,NA,NA
1952-10-19,0.747,NA,0,NA,NA
1952-10-20,0.743,NA,0,NA,NA
1952-10-21,0.739,NA,0,NA,NA
1952-10-22,0.734,NA,0,NA,NA
1952-10-23,0.73,NA,0,NA,NA
1952-10-24,0.727,NA,0,NA,NA
1952-10-25,0.724,NA,0,NA,NA
1952-10-26,0.722,NA,0,NA,NA
1952-10-27,0.72,NA,0,NA,NA
1952-10-28,0.718,NA,0,NA,NA
1952-10-29,0.714,NA,0,NA,NA
1952-10-30,0.71,NA,0,NA,NA
1952-10-31,0.708,NA,0,NA,NA
1952-11-01,0.707,NA,0,NA,NA
1952-11-02,0.704,NA,0,NA,NA
1952-11-03,0.702,NA,0,NA,NA
1952-11-04,0.699,NA,0,NA,NA
1952-11-05,0.699,NA,0,NA,NA
1952-11-06,0.698,NA,0,NA,NA
1952-11-07,0.698,NA,0,NA,NA
1952-11-08,0.696,NA,0,NA,NA
1952-11-09,0.693,NA,0.164,NA,NA
1952-11-10,0.713,NA,0.003,NA,NA
1952-11-11,0.722,NA,0,NA,NA
1952-11-12,0.718,NA,0,NA,NA
1952-11-13,0.714,NA,0,NA,NA
1952-11-14,0.712,NA,0,NA,NA
1952-11-15,0.712,NA,0,NA,NA
1952-11-16,0.71,NA,0,NA,NA
1952-11-17,0.709,NA,0,NA,NA
1952-11-18,0.713,NA,0,NA,NA
1952-11-19,0.714,NA,0,NA,NA
1952-11-20,0.709,NA,0,NA,NA
1952-11-21,0.707,NA,0,NA,NA
1952-11-22,0.704,NA,0,NA,NA
1952-11-23,0.704,NA,0,NA,NA
1952-11-24,0.728,NA,0.934,NA,NA
1952-11-25,0.814,NA,2.718,NA,NA
1952-11-26,1.099,NA,0.003,NA,NA
1952-11-27,1.431,NA,0,NA,NA
1952-11-28,1.505,NA,0,NA,NA
1952-11-29,1.48,NA,0,NA,NA
1952-11-30,1.468,NA,0,NA,NA
1952-12-01,1.456,NA,0,NA,NA
1952-12-02,1.456,NA,0,NA,NA
1952-12-03,1.456,NA,0,NA,NA
1952-12-04,1.456,NA,0,NA,NA
1952-12-05,1.443,NA,0,NA,NA
1952-12-06,1.443,NA,0,NA,NA
1952-12-07,1.443,NA,0,NA,NA
1952-12-08,1.431,NA,0,NA,NA
1952-12-09,1.431,NA,0,NA,NA
1952-12-10,1.431,NA,0,NA,NA
1952-12-11,1.419,NA,0,NA,NA
1952-12-12,1.419,NA,0,NA,NA
1952-12-13,1.406,NA,0,NA,NA
1952-12-14,1.406,NA,0,NA,NA
1952-12-15,1.406,NA,0,NA,NA
1952-12-16,1.394,NA,0,NA,NA
1952-12-17,1.394,NA,0,NA,NA
1952-12-18,1.394,NA,0,NA,NA
1952-12-19,1.443,NA,0.765,NA,NA
1952-12-20,1.579,NA,0,NA,NA
1952-12-21,1.628,NA,0,NA,NA
1952-12-22,1.628,NA,0,NA,NA
1952-12-23,1.616,NA,0,NA,NA
1952-12-24,1.616,NA,0,NA,NA
1952-12-25,1.616,NA,0,NA,NA
1952-12-26,1.604,NA,0,NA,NA
1952-12-27,1.604,NA,0,NA,NA
1952-12-28,1.604,NA,0,NA,NA
1952-12-29,1.591,NA,0,NA,NA
1952-12-30,1.591,NA,0.34,NA,NA
1952-12-31,1.641,NA,0.105,NA,NA
1953-01-01,1.69,NA,0,NA,NA
1953-01-02,1.702,NA,0,NA,NA
1953-01-03,1.69,NA,0,NA,NA
1953-01-04,1.69,NA,0,NA,NA
1953-01-05,1.69,NA,0,NA,NA
1953-01-06,1.678,NA,0,NA,NA
1953-01-07,1.678,NA,0,NA,NA
1953-01-08,1.678,NA,0,NA,NA
1953-01-09,1.678,NA,0,NA,NA
1953-01-10,1.665,NA,0,NA,NA
1953-01-11,1.665,NA,0,NA,NA
1953-01-12,1.665,NA,0,NA,NA
1953-01-13,1.665,NA,0,NA,NA
1953-01-14,1.665,NA,0,NA,NA
1953-01-15,1.653,NA,0,NA,NA
1953-01-16,1.653,NA,0,NA,NA
1953-01-17,1.653,NA,0,NA,NA
1953-01-18,1.653,NA,0,NA,NA
1953-01-19,1.653,NA,0,NA,NA
1953-01-20,1.653,NA,0,NA,NA
1953-01-21,1.653,NA,0,NA,NA
1953-01-22,1.641,NA,0,NA,NA
1953-01-23,1.641,NA,0,NA,NA
1953-01-24,1.653,NA,0,NA,NA
1953-01-25,1.653,NA,0,NA,NA
1953-01-26,1.653,NA,0,NA,NA
1953-01-27,1.641,NA,0,NA,NA
1953-01-28,1.641,NA,0,NA,NA
1953-01-29,1.641,NA,0,NA,NA
1953-01-30,1.641,NA,0,NA,NA
1953-01-31,1.641,NA,0,NA,NA
1953-02-01,1.628,NA,0,NA,NA
1953-02-02,1.628,NA,0,NA,NA
1953-02-03,1.628,NA,0,NA,NA
1953-02-04,1.628,NA,0,NA,NA
1953-02-05,1.628,NA,0,NA,NA
1953-02-06,1.628,NA,0,NA,NA
1953-02-07,1.616,NA,0,NA,NA
1953-02-08,1.616,NA,0,NA,NA
1953-02-09,1.616,NA,0,NA,NA
1953-02-10,1.616,NA,0,NA,NA
1953-02-11,1.628,NA,0,NA,NA
1953-02-12,1.641,NA,0,NA,NA
1953-02-13,1.641,NA,0,NA,NA
1953-02-14,1.641,NA,0,NA,NA
1953-02-15,1.628,NA,0,NA,NA
1953-02-16,1.628,NA,0,NA,NA
1953-02-17,1.628,NA,0,NA,NA
1953-02-18,1.628,NA,0,NA,NA
1953-02-19,1.628,NA,0,NA,NA
1953-02-20,1.653,NA,0,NA,NA
1953-02-21,1.678,NA,0,NA,NA
1953-02-22,1.678,NA,0,NA,NA
1953-02-23,1.665,NA,0,NA,NA
1953-02-24,1.678,NA,0,NA,NA
1953-02-25,1.678,NA,0,NA,NA
1953-02-26,1.678,NA,0,NA,NA
1953-02-27,1.678,NA,0,NA,NA
1953-02-28,1.678,NA,0,NA,NA
1953-03-01,1.678,NA,0,NA,NA
1953-03-02,1.678,NA,0,NA,NA
1953-03-03,1.678,NA,0,NA,NA
1953-03-04,1.678,NA,0,NA,NA
1953-03-05,1.665,NA,0,NA,NA
1953-03-06,1.665,NA,0,NA,NA
1953-03-07,1.665,NA,0,NA,NA
1953-03-08,1.665,NA,0,NA,NA
1953-03-09,1.665,NA,0.68,NA,NA
1953-03-10,1.9,NA,0.232,NA,NA
1953-03-11,2.134,NA,0,NA,NA
1953-03-12,2.208,NA,0,NA,NA
1953-03-13,2.233,NA,0,NA,NA
1953-03-14,2.233,NA,0,NA,NA
1953-03-15,2.233,NA,0,NA,NA
1953-03-16,2.22,NA,0,NA,NA
1953-03-17,2.22,NA,0,NA,NA
1953-03-18,2.233,NA,0,NA,NA
1953-03-19,2.245,NA,0,NA,NA
1953-03-20,2.233,NA,0,NA,NA
1953-03-21,2.233,NA,0,NA,NA
1953-03-22,2.233,NA,0,NA,NA
1953-03-23,2.233,NA,0,NA,NA
1953-03-24,2.22,NA,0,NA,NA
1953-03-25,2.208,NA,0,NA,NA
1953-03-26,2.196,NA,0,NA,NA
1953-03-27,2.183,NA,0,NA,NA
1953-03-28,2.183,NA,0,NA,NA
1953-03-29,2.171,NA,0,NA,NA
1953-03-30,2.171,NA,0,NA,NA
1953-03-31,2.183,NA,0,NA,NA
1953-04-01,2.171,NA,0,NA,NA
1953-04-02,2.171,NA,0,NA,NA
1953-04-03,2.159,NA,0,NA,NA
1953-04-04,2.146,NA,0,NA,NA
1953-04-05,2.146,NA,0,NA,NA
1953-04-06,2.159,NA,0,NA,NA
1953-04-07,2.171,NA,0,NA,NA
1953-04-08,2.159,NA,0,NA,NA
1953-04-09,2.356,NA,0,NA,NA
1953-04-10,2.553,NA,0,NA,NA
1953-04-11,2.615,NA,0,NA,NA
1953-04-12,2.627,NA,0,NA,NA
1953-04-13,2.64,NA,0,NA,NA
1953-04-14,2.64,NA,0,NA,NA
1953-04-15,2.627,NA,0,NA,NA
1953-04-16,2.615,NA,0,NA,NA
1953-04-17,2.603,NA,0,NA,NA
1953-04-18,2.59,NA,0,NA,NA
1953-04-19,2.578,NA,0,NA,NA
1953-04-20,2.566,NA,0,NA,NA
1953-04-21,2.553,NA,0,NA,NA
1953-04-22,2.541,NA,0,NA,NA
1953-04-23,2.541,NA,0.023,NA,NA
1953-04-24,3.133,NA,0.136,NA,NA
1953-04-25,4.305,NA,0,NA,NA
1953-04-26,4.527,NA,0,NA,NA
1953-04-27,4.589,NA,0,NA,NA
1953-04-28,4.564,NA,8.778,NA,NA
1953-04-29,8.918,NA,4.701,NA,NA
1953-04-30,14.543,NA,0.034,NA,NA
1953-05-01,14.58,NA,0,NA,NA
1953-05-02,14.543,NA,0,NA,NA
1953-05-03,14.493,NA,0,NA,NA
1953-05-04,14.444,NA,0,NA,NA
1953-05-05,14.358,NA,0,NA,NA
1953-05-06,14.271,NA,0,NA,NA
1953-05-07,14.271,NA,0,NA,NA
1953-05-08,14.222,NA,0,NA,NA
1953-05-09,14.173,NA,0,NA,NA
1953-05-10,14.111,NA,0.008,NA,NA
1953-05-11,14.136,NA,0.034,NA,NA
1953-05-12,14.259,NA,0.283,NA,NA
1953-05-13,14.728,NA,0.028,NA,NA
