date,storage,inflow,outflow,elevation,evaporation
1962-12-25,5.723,1.246,1.954,NA,NA
1962-12-26,5.662,1.246,1.897,NA,NA
1962-12-27,5.6,0.991,1.841,NA,NA
1962-12-28,5.526,1.246,1.784,NA,NA
1962-12-29,5.477,0.963,1.727,NA,NA
1962-12-30,5.415,0.934,1.699,NA,NA
1962-12-31,5.341,0.906,1.642,NA,NA
1963-01-01,5.279,0.991,1.586,122.807,NA
1963-01-02,5.23,0.963,1.529,122.789,NA
1963-01-03,5.168,0.68,1.472,122.764,NA
1963-01-04,5.094,1.303,1.416,122.761,NA
1963-01-05,5.082,1.048,1.388,122.749,NA
1963-01-06,5.045,0.963,1.359,122.737,NA
1963-01-07,5.008,0.821,1.303,122.725,NA
1963-01-08,4.971,0.793,1.303,122.703,NA
1963-01-09,4.909,0.934,1.246,122.691,NA
1963-01-10,4.872,0.878,1.246,122.676,NA
1963-01-11,4.835,0.793,1.189,122.661,NA
1963-01-12,4.786,0.708,1.189,122.642,NA
1963-01-13,4.737,0.736,1.104,122.624,NA
1963-01-14,4.687,0.736,1.076,122.615,NA
1963-01-15,4.663,0.821,1.019,122.609,NA
1963-01-16,4.638,0.821,1.019,122.6,NA
1963-01-17,4.613,0.765,0.963,122.594,NA
1963-01-18,4.601,0.708,0.963,122.584,NA
1963-01-19,4.576,1.331,0.963,122.594,NA
1963-01-20,4.601,0.793,0.963,122.588,NA
1963-01-21,4.576,0.793,0.906,122.578,NA
1963-01-22,4.552,0.68,0.906,122.572,NA
1963-01-23,4.539,0.651,0.906,122.563,NA
1963-01-24,4.515,0.623,0.85,122.554,NA
1963-01-25,4.49,0.595,0.85,122.548,NA
1963-01-26,4.465,0.566,0.793,122.539,NA
1963-01-27,4.441,0.481,0.736,122.53,NA
1963-01-28,4.416,0.481,0.68,122.527,NA
1963-01-29,4.416,0.481,0.623,122.524,NA
1963-01-30,4.404,0.425,0.566,122.514,NA
1963-01-31,4.379,0.651,0.51,122.517,NA
1963-02-01,4.391,0.736,0.481,122.52,NA
1963-02-02,4.391,0.481,0.453,122.514,NA
1963-02-03,4.379,0.311,0.453,122.508,NA
1963-02-04,4.367,0.283,0.396,122.499,NA
1963-02-05,4.342,0.255,0.396,122.493,NA
1963-02-06,4.317,0.255,0.34,122.49,NA
1963-02-07,4.317,0.227,0.34,122.484,NA
1963-02-08,4.293,0.227,0.283,122.478,NA
1963-02-09,4.28,0.227,0.283,122.478,NA
1963-02-10,4.28,0.227,0.283,122.475,NA
1963-02-11,4.268,0.227,0.283,122.475,NA
1963-02-12,4.268,0.198,0.255,122.472,NA
1963-02-13,4.268,0.198,0.255,122.469,NA
1963-02-14,4.256,0.198,0.255,122.459,NA
1963-02-15,4.231,0.198,0.227,122.453,NA
1963-02-16,4.219,0.17,0.227,122.453,NA
1963-02-17,4.219,0.142,0.227,122.45,NA
1963-02-18,4.206,0.453,0.227,122.456,NA
1963-02-19,4.219,0.255,0.227,122.456,NA
1963-02-20,4.219,0.227,0.227,122.453,NA
1963-02-21,4.219,0.198,0.227,122.444,NA
1963-02-22,4.194,0.17,0.198,122.438,NA
1963-02-23,4.169,0.142,0.198,122.435,NA
1963-02-24,4.169,0.113,0.198,122.432,NA
1963-02-25,4.157,0.113,0.17,122.429,NA
1963-02-26,4.144,0.085,0.17,122.426,NA
1963-02-27,4.144,0.085,0.17,122.42,NA
1963-02-28,4.12,0.566,0.17,122.429,NA
1963-03-01,4.144,0.085,0.17,122.417,NA
1963-03-02,4.12,0.085,0.17,122.414,NA
1963-03-03,4.107,0.057,0.17,122.414,NA
1963-03-04,4.107,0.396,0.142,122.417,NA
1963-03-05,4.12,0.283,0.142,122.42,NA
1963-03-06,4.12,0.142,0.142,122.417,NA
1963-03-07,4.12,0.113,0.113,122.414,NA
1963-03-08,4.107,0.085,0.113,122.411,NA
1963-03-09,4.095,0.057,0.113,122.408,NA
1963-03-10,4.095,0.057,0.113,122.405,NA
1963-03-11,4.083,0.17,0.113,122.402,NA
1963-03-12,4.07,0.113,0.085,122.395,NA
1963-03-13,4.058,0.085,0.085,122.389,NA
1963-03-14,4.046,0.057,0.085,122.383,NA
1963-03-15,4.021,0.057,0.028,122.399,NA
1963-03-16,4.07,0.17,0,122.399,NA
1963-03-17,4.07,0.255,0,122.405,NA
1963-03-18,4.083,0.396,0,122.414,NA
1963-03-19,4.107,0.283,0,122.411,NA
1963-03-20,4.095,0.255,0,122.411,NA
1963-03-21,4.095,0.227,0,122.408,NA
1963-03-22,4.095,0.198,0,122.408,NA
1963-03-23,4.095,0.17,0,122.411,NA
1963-03-24,4.095,0.142,0,122.414,NA
1963-03-25,4.107,0.142,0,122.414,NA
1963-03-26,4.107,0.113,0,122.411,NA
1963-03-27,4.095,0.113,0,122.411,NA
1963-03-28,4.095,0.113,0,122.414,NA
1963-03-29,4.107,0.085,0,122.414,NA
1963-03-30,4.107,0.085,0,122.414,NA
1963-03-31,4.107,0.085,0,122.411,NA
1963-04-01,4.095,0.057,0,122.411,NA
1963-04-02,4.095,0.028,0,122.408,NA
1963-04-03,4.095,0.028,0,122.402,NA
1963-04-04,4.07,0.425,0,122.414,NA
1963-04-05,4.107,0.595,0,122.432,NA
1963-04-06,4.157,0.283,0,122.438,NA
1963-04-07,4.169,0.283,0,122.444,NA
1963-04-08,4.194,0.283,0,122.45,NA
1963-04-09,4.206,0.227,0,122.453,NA
1963-04-10,4.219,0.113,0,122.453,NA
1963-04-11,4.219,0.085,0,122.45,NA
1963-04-12,4.206,0.057,0,122.447,NA
1963-04-13,4.194,0.057,0,122.444,NA
1963-04-14,4.194,0.057,0,122.441,NA
1963-04-15,4.181,0.057,0,122.438,NA
1963-04-16,4.169,0.057,0,122.435,NA
1963-04-17,4.169,0.057,0,122.429,NA
1963-04-18,4.144,0.17,0,122.429,NA
1963-04-19,4.144,0.113,0,122.426,NA
1963-04-20,4.144,0.085,0,122.423,NA
1963-04-21,4.132,0.113,0,122.423,NA
1963-04-22,4.132,0.142,0,122.423,NA
1963-04-23,4.132,0.113,0,122.426,NA
1963-04-24,4.144,0.142,0,122.429,NA
1963-04-25,4.144,0.198,0,122.432,NA
1963-04-26,4.157,0.34,0,122.438,NA
1963-04-27,4.169,0.227,0,122.444,NA
1963-04-28,4.194,36.784,0,123.444,NA
1963-04-29,7.364,48.535,0,124.328,NA
1963-04-30,11.508,1.189,0,124.34,NA
1963-05-01,11.57,0.113,0,124.34,NA
1963-05-02,11.57,0.057,0,124.34,NA
1963-05-03,11.57,0.028,0,124.34,NA
1963-05-04,11.57,0.028,0,124.334,NA
1963-05-05,11.545,0,0,124.331,NA
1963-05-06,11.521,0.34,0,124.334,NA
1963-05-07,11.545,0.566,0,124.337,NA
1963-05-08,11.558,0.227,0,124.331,NA
1963-05-09,11.521,0.17,0,124.328,NA
1963-05-10,11.508,0.113,0,124.322,NA
1963-05-11,11.471,0.057,0,124.313,NA
1963-05-12,11.422,0,0,124.31,NA
1963-05-13,11.397,0,0,124.3,NA
1963-05-14,11.348,0,0,124.294,NA
1963-05-15,11.311,0,0,124.288,NA
1963-05-16,11.274,0,0,124.276,NA
1963-05-17,11.212,0,0,124.27,NA
1963-05-18,11.175,0,0,124.264,NA
1963-05-19,11.138,2.322,0,124.291,NA
1963-05-20,11.299,1.133,0,124.31,NA
1963-05-21,11.397,0.34,0,124.307,NA
1963-05-22,11.385,11.213,0,124.465,NA
1963-05-23,12.335,2.888,0,124.502,NA
1963-05-24,12.581,0.396,0,124.502,NA
1963-05-25,12.581,0.198,0,124.502,NA
1963-05-26,12.581,0.17,0,124.496,NA
1963-05-27,12.581,0.113,0,124.489,NA
1963-05-28,12.458,19.029,0,124.73,NA
1963-05-29,14.062,1.642,0,124.745,NA
1963-05-30,14.185,1.529,0,124.764,NA
1963-05-31,14.308,0.765,0,124.767,NA
1963-06-01,14.308,0.255,0,124.764,NA
1963-06-02,14.308,0.142,0,124.758,NA
1963-06-03,14.308,0.057,0,124.752,NA
1963-06-04,14.308,0,0,124.745,NA
1963-06-05,14.185,0,0,124.739,NA
1963-06-06,14.185,0,0,124.733,NA
1963-06-07,14.062,0,0,124.724,NA
1963-06-08,14.062,0,0,124.718,NA
1963-06-09,14.062,0,0,124.709,NA
1963-06-10,13.938,0,0,124.703,NA
1963-06-11,13.938,0,0,124.697,NA
1963-06-12,13.815,0,0,124.688,NA
1963-06-13,13.815,0,0,124.681,NA
1963-06-14,13.815,0,0,124.672,NA
1963-06-15,13.692,0,0,124.666,NA
1963-06-16,13.692,1.699,0,124.685,NA
1963-06-17,13.815,0.283,0,124.678,NA
1963-06-18,13.692,0.142,0,124.672,NA
1963-06-19,13.692,5.777,0,124.739,NA
1963-06-20,14.185,0.623,0,124.742,NA
1963-06-21,14.185,0.057,0,124.736,NA
1963-06-22,14.185,0,0,124.724,NA
1963-06-23,14.062,0,0,124.718,NA
1963-06-24,14.062,0,0,124.712,NA
1963-06-25,13.938,0,0,124.709,NA
1963-06-26,13.938,0,0,124.7,NA
1963-06-27,13.815,0,0,124.694,NA
1963-06-28,13.815,0,0,124.688,NA
1963-06-29,13.815,0,0,124.678,NA
1963-06-30,13.692,0,0,124.672,NA
1963-07-01,13.692,0,0,124.666,NA
1963-07-02,13.692,0.142,0,124.666,NA
1963-07-03,13.692,0,0,124.657,NA
1963-07-04,13.568,0,0,124.651,NA
1963-07-05,13.568,0,0,124.642,NA
1963-07-06,13.445,0,0,124.633,NA
1963-07-07,13.445,0,0,124.627,NA
1963-07-08,13.322,0,0,124.617,NA
1963-07-09,13.322,0,0,124.608,NA
1963-07-10,13.322,0,0,124.599,NA
1963-07-11,13.198,0,0,124.59,NA
1963-07-12,13.075,0,0,124.581,NA
1963-07-13,13.075,0,0,124.572,NA
1963-07-14,13.075,0,0,124.569,NA
1963-07-15,12.952,0.142,0,124.566,NA
1963-07-16,12.952,0,0,124.557,NA
1963-07-17,12.952,0,0,124.547,NA
1963-07-18,12.828,0,0,124.535,NA
1963-07-19,12.828,0,0,124.523,NA
1963-07-20,12.705,0,0,124.514,NA
1963-07-21,12.581,0,0,124.505,NA
1963-07-22,12.581,0,0,124.493,NA
1963-07-23,12.458,0,0,124.483,NA
1963-07-24,12.458,0,0,124.474,NA
1963-07-25,12.335,0.283,0,124.48,NA
1963-07-26,12.458,0.113,0,124.474,NA
1963-07-27,12.335,0,0,124.468,NA
1963-07-28,12.335,0,0,124.465,NA
1963-07-29,12.335,0,0,124.456,NA
1963-07-30,12.273,0,0,124.45,NA
1963-07-31,12.236,0,0,124.438,NA
1963-08-01,12.162,0,0,124.425,NA
1963-08-02,12.088,0,0,124.413,NA
1963-08-03,12.014,0,0,124.407,NA
1963-08-04,11.977,0,0,124.401,NA
1963-08-05,11.94,0,0,124.395,NA
1963-08-06,11.903,0,0,124.389,NA
1963-08-07,11.866,0,0,124.383,NA
1963-08-08,11.829,0,0,124.374,NA
1963-08-09,11.78,0.028,0,124.368,NA
1963-08-10,11.743,0.057,0,124.364,NA
1963-08-11,11.718,0.028,0,124.355,NA
1963-08-12,11.669,0,0,124.346,NA
1963-08-13,11.607,0,0,124.334,NA
1963-08-14,11.545,0.708,0,124.34,NA
1963-08-15,11.57,0,0,124.331,NA
1963-08-16,11.521,0,0,124.325,NA
1963-08-17,11.484,0,0,124.319,NA
1963-08-18,11.447,0,0,124.31,NA
1963-08-19,11.397,0,0,124.307,NA
1963-08-20,11.385,0,0,124.3,NA
1963-08-21,11.348,0,0,124.291,NA
1963-08-22,11.299,0,0,124.285,NA
1963-08-23,11.262,0,0,124.279,NA
1963-08-24,11.225,0,0,124.273,NA
1963-08-25,11.188,0,0,124.261,NA
1963-08-26,11.126,0,0.821,124.243,NA
1963-08-27,11.015,0,0.368,124.23,NA
1963-08-28,10.953,0,0,124.221,NA
1963-08-29,10.904,0,0,124.212,NA
1963-08-30,10.855,0,0,124.206,NA
1963-08-31,10.818,0,0,124.203,NA
1963-09-01,10.805,0,0,124.2,NA
1963-09-02,10.781,0,0,124.194,NA
1963-09-03,10.756,0,0,124.188,NA
1963-09-04,10.719,0,0,124.182,NA
1963-09-05,10.694,0,0,124.172,NA
1963-09-06,10.633,0,0,124.166,NA
1963-09-07,10.596,0.34,0,124.166,NA
1963-09-08,10.596,0.085,0,124.16,NA
1963-09-09,10.571,0,0,124.154,NA
1963-09-10,10.534,0,0,124.148,NA
1963-09-11,10.509,0,0,124.142,NA
1963-09-12,10.472,0,0,124.136,NA
1963-09-13,10.435,1.812,0,124.163,NA
1963-09-14,10.583,0.028,0,124.154,NA
1963-09-15,10.534,0,0,124.151,NA
1963-09-16,10.522,0,0,124.142,NA
1963-09-17,10.472,0,0,124.139,NA
1963-09-18,10.46,0,0,124.136,NA
1963-09-19,10.435,0,0,124.136,NA
1963-09-20,10.435,0,0,124.133,NA
1963-09-21,10.423,0,0,124.127,NA
1963-09-22,10.386,0,0,124.115,NA
1963-09-23,10.324,0,0,124.108,NA
1963-09-24,10.3,0,0,124.102,NA
1963-09-25,10.263,0,0,124.099,NA
1963-09-26,10.25,0,0,124.096,NA
1963-09-27,10.238,0,0.623,124.084,NA
1963-09-28,10.164,0,0.227,124.075,NA
1963-09-29,10.127,0,0,124.06,NA
1963-09-30,10.041,0,0,124.044,NA
1963-10-01,9.967,0,0,124.038,NA
1963-10-02,9.942,0,0,124.038,NA
1963-10-03,9.942,0,0,124.035,NA
1963-10-04,9.917,0,0,124.029,NA
1963-10-05,9.893,0,0,124.023,NA
1963-10-06,9.856,0,0,124.02,NA
1963-10-07,9.843,0,0,124.017,NA
1963-10-08,9.831,0,0,124.011,NA
1963-10-09,9.794,0,0,124.008,NA
1963-10-10,9.781,0,0,124.002,NA
1963-10-11,9.757,0,0,123.996,NA
1963-10-12,9.72,0,0,123.993,NA
1963-10-13,9.707,0,0,123.983,NA
1963-10-14,9.67,0,0,123.977,NA
1963-10-15,9.633,0,0,123.974,NA
1963-10-16,9.621,0,0,123.971,NA
1963-10-17,9.609,0,0,123.965,NA
1963-10-18,9.572,0,0,123.959,NA
1963-10-19,9.547,0,0,123.953,NA
1963-10-20,9.522,0,0,123.95,NA
1963-10-21,9.498,0,0,123.944,NA
1963-10-22,9.473,0,0,123.938,NA
1963-10-23,9.448,0,0,123.938,NA
1963-10-24,9.448,0,0,123.932,NA
1963-10-25,9.411,0,0,123.932,NA
1963-10-26,9.411,0,0,123.929,NA
1963-10-27,9.399,0,0,123.926,NA
1963-10-28,9.387,0,0,123.916,NA
1963-10-29,9.337,0,0,123.91,NA
1963-10-30,9.313,0,0,123.904,NA
1963-10-31,9.288,0,0,123.901,NA
1963-11-01,9.276,0,0,123.889,NA
1963-11-02,9.214,0,0,123.886,NA
1963-11-03,9.202,0,0,123.883,NA
1963-11-04,9.189,0,0,123.883,NA
1963-11-05,9.189,0,0,123.877,NA
1963-11-06,9.152,0,0,123.874,NA
1963-11-07,9.14,0,0,123.871,NA
1963-11-08,9.128,1.246,0,123.889,NA
1963-11-09,9.214,0.283,0,123.892,NA
1963-11-10,9.226,0,0,123.889,NA
1963-11-11,9.214,0,0,123.886,NA
1963-11-12,9.202,0,0,123.883,NA
1963-11-13,9.189,0,0,123.874,NA
1963-11-14,9.14,0,0,123.868,NA
1963-11-15,9.115,0,0,123.862,NA
1963-11-16,9.091,0,0,123.862,NA
1963-11-17,9.091,0,0,123.865,NA
1963-11-18,9.103,0.057,0,123.865,NA
1963-11-19,9.103,1.416,0,123.889,NA
1963-11-20,9.214,0.085,0,123.886,NA
1963-11-21,9.202,0.057,0,123.886,NA
1963-11-22,9.202,0.736,0,123.895,NA
1963-11-23,9.239,0.057,0,123.883,NA
1963-11-24,9.189,0,0,123.877,NA
1963-11-25,9.152,0,0,123.877,NA
1963-11-26,9.152,0,0,123.874,NA
1963-11-27,9.14,0.255,0,123.877,NA
1963-11-28,9.152,1.359,0,123.901,NA
1963-11-29,9.276,0.283,0,123.892,NA
1963-11-30,9.226,0.057,0,123.886,NA
1963-12-01,9.202,0.028,0,123.883,NA
1963-12-02,9.189,0,0,123.883,NA
1963-12-03,9.189,0,0,123.88,NA
1963-12-04,9.165,0,0,123.877,NA
1963-12-05,9.152,0,0,123.874,NA
1963-12-06,9.14,0,0,123.871,NA
1963-12-07,9.128,0,0,123.871,NA
1963-12-08,9.128,0,0,123.865,NA
1963-12-09,9.103,0,0,123.859,NA
1963-12-10,9.066,0.821,0,123.874,NA
1963-12-11,9.14,0.198,0,123.877,NA
1963-12-12,9.152,0.057,0,123.871,NA
1963-12-13,9.128,0.028,0,123.874,NA
1963-12-14,9.14,0,0,123.871,NA
1963-12-15,9.128,0,0,123.868,NA
1963-12-16,9.115,0,0,123.868,NA
1963-12-17,9.115,0,0,123.868,NA
1963-12-18,9.115,0,0,123.865,NA
1963-12-19,9.103,0,0,123.862,NA
1963-12-20,9.091,0.85,0,123.877,NA
1963-12-21,9.152,0,0,123.871,NA
1963-12-22,9.128,0,0,123.877,NA
1963-12-23,9.152,0,0,123.871,NA
1963-12-24,9.128,0,0,123.871,NA
1963-12-25,9.128,0,0,123.871,NA
1963-12-26,9.128,0,0,123.871,NA
1963-12-27,9.128,0,0,123.868,NA
1963-12-28,9.115,0,0,123.868,NA
1963-12-29,9.115,0,0,123.868,NA
1963-12-30,9.115,0,0,123.865,NA
1963-12-31,9.103,0,0,123.862,NA
1964-01-01,9.091,0,0,123.862,NA
1964-01-02,9.091,0,0,123.855,NA
1964-01-03,9.054,0,0,123.855,NA
1964-01-04,9.054,0,0,123.852,NA
1964-01-05,9.041,0,0,123.852,NA
1964-01-06,9.041,0,0,123.849,NA
1964-01-07,9.029,0,0,123.849,NA
1964-01-08,9.029,0,0,123.849,NA
1964-01-09,9.029,0,0,123.846,NA
1964-01-10,9.017,0,0,123.84,NA
1964-01-11,8.992,0,0,123.837,NA
1964-01-12,8.98,0,0,123.831,NA
1964-01-13,8.943,0,0,123.828,NA
1964-01-14,8.93,0,0,123.822,NA
1964-01-15,8.906,0.538,0,123.831,NA
1964-01-16,8.943,1.642,0,123.862,NA
1964-01-17,9.091,0.227,0,123.865,NA
1964-01-18,9.103,0.085,0,123.865,NA
1964-01-19,9.103,0.028,0,123.865,NA
1964-01-20,9.103,0,0,123.865,NA
1964-01-21,9.103,0,0,123.865,NA
1964-01-22,9.103,0,0,123.865,NA
1964-01-23,9.103,0,0,123.865,NA
1964-01-24,9.103,0,0,123.865,NA
1964-01-25,9.103,0,0,123.865,NA
1964-01-26,9.103,0,0,123.859,NA
1964-01-27,9.066,0,0,123.855,NA
1964-01-28,9.054,0,0,123.855,NA
1964-01-29,9.054,0.538,0,123.865,NA
1964-01-30,9.103,1.869,0,123.898,NA
1964-01-31,9.251,2.265,0,123.938,NA
1964-02-01,9.448,0.057,0,123.938,NA
1964-02-02,9.448,0.142,0,123.938,NA
1964-02-03,9.448,0.227,0,123.941,NA
1964-02-04,9.461,0.736,0,123.953,NA
1964-02-05,9.522,0.198,0,123.956,NA
1964-02-06,9.535,0.085,0,123.956,NA
1964-02-07,9.535,0,0,123.953,NA
1964-02-08,9.522,0,0,123.95,NA
1964-02-09,9.498,0,0,123.947,NA
1964-02-10,9.485,0,0,123.947,NA
1964-02-11,9.485,0.057,0,123.947,NA
1964-02-12,9.485,0.396,0,123.947,NA
1964-02-13,9.485,0.227,0,123.953,NA
1964-02-14,9.522,0.057,0,123.956,NA
1964-02-15,9.535,0.227,0,123.956,NA
1964-02-16,9.535,0.68,0,123.956,NA
1964-02-17,9.535,0.17,0,123.965,NA
1964-02-18,9.572,0,0,123.965,NA
1964-02-19,9.572,0,0,123.959,NA
1964-02-20,9.547,0,0,123.956,NA
1964-02-21,9.535,0,0,123.956,NA
1964-02-22,9.535,0,0,123.956,NA
1964-02-23,9.535,0,0,123.953,NA
1964-02-24,9.522,0,0,123.953,NA
1964-02-25,9.522,0,0,123.95,NA
1964-02-26,9.498,0,0,123.95,NA
1964-02-27,9.498,0,0,123.947,NA
1964-02-28,9.485,0,0,123.947,NA
1964-02-29,9.485,0,0,123.944,NA
1964-03-01,9.473,0.227,0,123.947,NA
1964-03-02,9.485,2.152,0,123.983,NA
1964-03-03,9.67,0.425,0,123.987,NA
1964-03-04,9.683,0.311,0,123.99,NA
1964-03-05,9.695,0.028,0,123.987,NA
1964-03-06,9.683,0,0,123.983,NA
1964-03-07,9.67,0.453,0,123.99,NA
1964-03-08,9.695,0.878,0,124.002,NA
1964-03-09,9.757,0.793,0,124.014,NA
1964-03-10,9.819,0.51,0,124.02,NA
1964-03-11,9.843,0.17,0,124.02,NA
1964-03-12,9.843,0.198,0,124.02,NA
1964-03-13,9.843,0,0,124.02,NA
1964-03-14,9.843,0,0,124.02,NA
1964-03-15,9.843,0,0,124.017,NA
1964-03-16,9.831,0,0,124.017,NA
1964-03-17,9.831,0.113,0,124.014,NA
1964-03-18,9.819,0.736,0,124.014,NA
1964-03-19,9.819,15.999,0,124.27,NA
1964-03-20,11.175,2.039,0,124.297,NA
1964-03-21,11.323,0.566,0,124.297,NA
1964-03-22,11.323,0.283,0,124.304,NA
1964-03-23,11.36,0.283,0,124.31,NA
1964-03-24,11.397,0.283,0,124.319,NA
1964-03-25,11.447,0.283,0,124.322,NA
1964-03-26,11.471,0.283,0,124.319,NA
1964-03-27,11.447,0.283,0,124.319,NA
1964-03-28,11.447,0.283,0,124.316,NA
1964-03-29,11.434,0.283,0,124.313,NA
1964-03-30,11.422,0.283,0,124.316,NA
1964-03-31,11.434,0.283,0,124.319,NA
1964-04-01,11.447,0.396,0,124.322,NA
1964-04-02,11.471,0.255,0,124.322,NA
1964-04-03,11.471,0.34,0,124.322,NA
1964-04-04,11.471,0.453,0,124.325,NA
1964-04-05,11.484,1.756,0,124.346,NA
1964-04-06,11.607,0.963,0,124.358,NA
1964-04-07,11.681,0.17,0,124.358,NA
1964-04-08,11.681,0,0,124.352,NA
1964-04-09,11.644,0,0,124.349,NA
1964-04-10,11.632,0,0,124.343,NA
1964-04-11,11.595,0,0,124.343,NA
1964-04-12,11.595,0,0,124.343,NA
1964-04-13,11.595,0.113,0,124.343,NA
1964-04-14,11.595,0,0,124.343,NA
1964-04-15,11.595,0,0,124.337,NA
1964-04-16,11.558,0,0,124.328,NA
1964-04-17,11.508,1.133,0,124.343,NA
