date,storage,inflow,outflow,evaporation,elevation
1970-05-12,20.989,NA,NA,NA,2056.486
1970-05-13,NA,NA,NA,NA,NA
1970-05-14,NA,NA,NA,NA,NA
1970-05-15,NA,NA,NA,NA,NA
1970-05-16,NA,NA,NA,NA,NA
1970-05-17,NA,NA,NA,NA,NA
1970-05-18,21.322,NA,NA,NA,2056.537
1970-05-19,21.421,NA,NA,NA,2056.553
1970-05-20,21.618,NA,NA,NA,2056.583
1970-05-21,21.916,NA,NA,NA,2056.629
1970-05-22,22.42,NA,NA,NA,2056.705
1970-05-23,23.03,NA,NA,NA,2056.796
1970-05-24,NA,NA,NA,NA,NA
1970-05-25,23.839,NA,NA,NA,2056.915
1970-05-26,24.091,NA,NA,NA,2056.952
1970-05-27,24.387,NA,NA,NA,2056.995
1970-05-28,25.31,NA,NA,NA,2057.126
1970-05-29,25.767,NA,NA,NA,2057.19
1970-05-30,NA,NA,NA,NA,NA
1970-05-31,25.965,NA,NA,NA,2057.217
1970-06-01,25.767,NA,NA,NA,2057.19
1970-06-02,25.244,NA,NA,NA,2057.117
1970-06-03,24.707,NA,NA,NA,2057.04
1970-06-04,24.409,NA,NA,NA,2056.998
1970-06-05,24.387,NA,NA,NA,2056.995
1970-06-06,24.472,NA,NA,NA,2057.007
1970-06-07,24.58,NA,NA,NA,2057.022
1970-06-08,24.665,NA,NA,NA,2057.034
1970-06-09,24.707,NA,NA,NA,2057.04
1970-06-10,24.686,NA,NA,NA,2057.037
1970-06-11,25.244,NA,NA,NA,2057.117
1970-06-12,25.745,NA,NA,NA,2057.187
1970-06-13,NA,NA,NA,NA,NA
1970-06-14,NA,NA,NA,NA,NA
1970-06-15,26.451,NA,NA,NA,2057.284
1970-06-16,26.63,NA,NA,NA,2057.309
1970-06-17,26.674,NA,NA,NA,2057.315
1970-06-18,26.696,NA,NA,NA,2057.318
1970-06-19,26.652,NA,NA,NA,2057.312
1970-06-20,26.674,NA,NA,NA,2057.315
1970-06-21,26.875,NA,NA,NA,2057.342
1970-06-22,27.257,NA,NA,NA,2057.394
1970-06-23,27.371,NA,NA,NA,2057.409
1970-06-24,27.598,NA,NA,NA,2057.44
1970-06-25,27.576,NA,NA,NA,2057.437
1970-06-26,27.507,NA,NA,NA,2057.427
1970-06-27,27.325,NA,NA,NA,2057.403
1970-06-28,27.1,NA,NA,NA,2057.373
1970-06-29,26.875,NA,NA,NA,2057.342
1970-06-30,26.63,NA,NA,NA,2057.309
1970-07-01,26.186,NA,NA,NA,2057.248
1970-07-02,25.723,NA,NA,NA,2057.184
1970-07-03,25.441,NA,NA,NA,2057.144
1970-07-04,NA,NA,NA,NA,NA
1970-07-05,NA,NA,NA,NA,NA
1970-07-06,24.707,NA,NA,NA,2057.04
1970-07-07,24.409,NA,NA,NA,2056.998
1970-07-08,24.134,NA,NA,NA,2056.958
1970-07-09,23.923,NA,NA,NA,2056.928
1970-07-10,23.756,NA,NA,NA,2056.903
1970-07-11,NA,NA,NA,NA,NA
1970-07-12,NA,NA,NA,NA,NA
1970-07-13,23.402,NA,NA,NA,2056.851
1970-07-14,23.298,NA,NA,NA,2056.836
1970-07-15,23.154,NA,NA,NA,2056.815
1970-07-16,23.03,NA,NA,NA,2056.796
1970-07-17,22.866,NA,NA,NA,2056.772
1970-07-18,NA,NA,NA,NA,NA
1970-07-19,NA,NA,NA,NA,NA
1970-07-20,22.258,NA,NA,NA,2056.681
1970-07-21,21.916,NA,NA,NA,2056.629
1970-07-22,21.44,NA,NA,NA,2056.556
1970-07-23,21.048,NA,NA,NA,2056.495
1970-07-24,20.698,NA,NA,NA,2056.44
1970-07-25,NA,NA,NA,NA,NA
1970-07-26,NA,NA,NA,NA,NA
1970-07-27,19.593,NA,NA,NA,2056.263
1970-07-28,19.239,NA,NA,NA,2056.205
1970-07-29,18.87,NA,NA,NA,2056.144
1970-07-30,18.634,NA,NA,NA,2056.105
1970-07-31,18.347,NA,NA,NA,2056.056
1970-08-01,NA,NA,NA,NA,NA
1970-08-02,NA,NA,NA,NA,NA
1970-08-03,17.752,NA,NA,NA,2055.952
1970-08-04,17.412,NA,NA,NA,2055.891
1970-08-05,17.095,NA,NA,NA,2055.833
1970-08-06,16.751,NA,NA,NA,2055.769
1970-08-07,16.351,NA,NA,NA,2055.693
1970-08-08,NA,NA,NA,NA,NA
1970-08-09,NA,NA,NA,NA,NA
1970-08-10,15.069,NA,NA,NA,2055.434
1970-08-11,14.683,NA,NA,NA,2055.352
1970-08-12,14.253,NA,NA,NA,2055.257
1970-08-13,13.862,NA,NA,NA,2055.169
1970-08-14,13.496,NA,NA,NA,2055.084
1970-08-15,NA,NA,NA,NA,NA
1970-08-16,NA,NA,NA,NA,NA
1970-08-17,12.456,NA,NA,NA,2054.827
