date,storage,inflow,outflow,evaporation,elevation
1972-10-01,NA,NA,1.359,NA,NA
1972-10-02,NA,NA,0.85,NA,NA
1972-10-03,NA,NA,0.85,NA,NA
1972-10-04,NA,NA,0.85,NA,NA
1972-10-05,NA,NA,0.425,NA,NA
1972-10-06,NA,NA,0.425,NA,NA
1972-10-07,NA,NA,0.425,NA,NA
1972-10-08,NA,NA,0.085,NA,NA
1972-10-09,NA,NA,0.085,NA,NA
1972-10-10,NA,NA,0.085,NA,NA
1972-10-11,NA,NA,0.085,NA,NA
1972-10-12,NA,NA,0,NA,NA
1972-10-13,NA,NA,0,NA,NA
1972-10-14,NA,NA,0.085,NA,NA
1972-10-15,NA,NA,0.085,NA,NA
1972-10-16,NA,NA,0.142,NA,NA
1972-10-17,NA,NA,0.142,NA,NA
1972-10-18,NA,NA,0.142,NA,NA
1972-10-19,NA,NA,0.142,NA,NA
1972-10-20,NA,NA,0.142,NA,NA
1972-10-21,NA,NA,0,NA,NA
1972-10-22,NA,NA,0,NA,NA
1972-10-23,NA,NA,0,NA,NA
1972-10-24,NA,NA,0,NA,NA
1972-10-25,NA,NA,0,NA,NA
1972-10-26,NA,NA,0,NA,NA
1972-10-27,NA,NA,0,NA,NA
1972-10-28,NA,NA,0,NA,NA
1972-10-29,NA,NA,0,NA,NA
1972-10-30,NA,NA,0,NA,NA
1972-10-31,NA,NA,0,NA,NA
1972-11-01,NA,NA,0.227,NA,NA
1972-11-02,NA,NA,0.227,NA,NA
1972-11-03,NA,NA,0.227,NA,NA
1972-11-04,NA,NA,0.227,NA,NA
1972-11-05,NA,NA,0.227,NA,NA
1972-11-06,NA,NA,0.113,NA,NA
1972-11-07,NA,NA,0.113,NA,NA
1972-11-08,NA,NA,0.113,NA,NA
1972-11-09,NA,NA,0.113,NA,NA
1972-11-10,NA,NA,0.113,NA,NA
1972-11-11,NA,NA,0.113,NA,NA
1972-11-12,NA,NA,0.113,NA,NA
1972-11-13,NA,NA,0.113,NA,NA
1972-11-14,NA,NA,0,NA,NA
1972-11-15,NA,NA,0,NA,NA
1972-11-16,NA,NA,0.142,NA,NA
1972-11-17,NA,NA,0.142,NA,NA
1972-11-18,NA,NA,0.142,NA,NA
1972-11-19,NA,NA,0.142,NA,NA
1972-11-20,NA,NA,0.142,NA,NA
1972-11-21,NA,NA,0.142,NA,NA
1972-11-22,NA,NA,0.142,NA,NA
1972-11-23,NA,NA,0.425,NA,NA
1972-11-24,NA,NA,0.425,NA,NA
1972-11-25,NA,NA,0.425,NA,NA
1972-11-26,NA,NA,0.425,NA,NA
1972-11-27,NA,NA,0.425,NA,NA
1972-11-28,NA,NA,0.198,NA,NA
1972-11-29,NA,NA,0.198,NA,NA
1972-11-30,NA,NA,0.198,NA,NA
1972-12-01,NA,NA,0.198,NA,NA
1972-12-02,NA,NA,0.198,NA,NA
1972-12-03,NA,NA,0.198,NA,NA
1972-12-04,NA,NA,0.198,NA,NA
1972-12-05,NA,NA,0.198,NA,NA
1972-12-06,NA,NA,0.198,NA,NA
1972-12-07,NA,NA,0.198,NA,NA
1972-12-08,NA,NA,0.198,NA,NA
1972-12-09,NA,NA,0.198,NA,NA
1972-12-10,NA,NA,0.198,NA,NA
1972-12-11,NA,NA,0.198,NA,NA
1972-12-12,NA,NA,0.198,NA,NA
1972-12-13,NA,NA,0.198,NA,NA
1972-12-14,NA,NA,0.198,NA,NA
1972-12-15,NA,NA,0.198,NA,NA
1972-12-16,NA,NA,0.198,NA,NA
1972-12-17,NA,NA,0.198,NA,NA
1972-12-18,NA,NA,0.198,NA,NA
1972-12-19,NA,NA,0.198,NA,NA
1972-12-20,NA,NA,0.198,NA,NA
1972-12-21,NA,NA,0.198,NA,NA
1972-12-22,NA,NA,0.198,NA,NA
1972-12-23,NA,NA,0.198,NA,NA
1972-12-24,NA,NA,0.198,NA,NA
1972-12-25,NA,NA,0.198,NA,NA
1972-12-26,NA,NA,0.198,NA,NA
1972-12-27,NA,NA,0.198,NA,NA
1972-12-28,NA,NA,0.198,NA,NA
1972-12-29,NA,NA,0.198,NA,NA
1972-12-30,NA,NA,0.198,NA,NA
1972-12-31,NA,NA,0.198,NA,NA
1973-01-01,NA,NA,0.198,NA,NA
1973-01-02,NA,NA,0.198,NA,NA
1973-01-03,NA,NA,0.142,NA,NA
1973-01-04,NA,NA,0.142,NA,NA
1973-01-05,NA,NA,0.142,NA,NA
1973-01-06,NA,NA,0.142,NA,NA
1973-01-07,NA,NA,0.142,NA,NA
1973-01-08,NA,NA,0.142,NA,NA
1973-01-09,NA,NA,0.142,NA,NA
1973-01-10,NA,NA,0.142,NA,NA
1973-01-11,NA,NA,0.142,NA,NA
1973-01-12,NA,NA,0.142,NA,NA
1973-01-13,NA,NA,0.142,NA,NA
1973-01-14,NA,NA,0.142,NA,NA
1973-01-15,NA,NA,0.142,NA,NA
1973-01-16,NA,NA,0.142,NA,NA
1973-01-17,NA,NA,0.142,NA,NA
1973-01-18,NA,NA,0.142,NA,NA
1973-01-19,NA,NA,0.142,NA,NA
1973-01-20,NA,NA,0.142,NA,NA
1973-01-21,NA,NA,0.142,NA,NA
1973-01-22,NA,NA,0.142,NA,NA
1973-01-23,NA,NA,0.142,NA,NA
1973-01-24,NA,NA,0.142,NA,NA
1973-01-25,NA,NA,0.142,NA,NA
1973-01-26,NA,NA,0.142,NA,NA
1973-01-27,NA,NA,0.142,NA,NA
1973-01-28,NA,NA,0.142,NA,NA
1973-01-29,NA,NA,0.142,NA,NA
1973-01-30,NA,NA,0.142,NA,NA
1973-01-31,NA,NA,0.142,NA,NA
1973-02-01,NA,NA,0.142,NA,NA
