date,storage,inflow,outflow,evaporation,elevation
1970-11-05,118.671,2.301,0,NA,1733.315
1970-11-06,118.835,1.984,0,NA,1733.334
1970-11-07,NA,NA,0,NA,NA
1970-11-08,119.191,NA,0,NA,1733.373
1970-11-09,119.382,2.287,0,NA,1733.395
1970-11-10,119.575,2.298,0,NA,1733.416
1970-11-11,119.794,2.609,0,NA,1733.44
1970-11-12,119.988,2.305,0,NA,1733.462
1970-11-13,120.153,1.973,0,NA,1733.48
1970-11-14,NA,NA,0,NA,NA
1970-11-15,120.428,NA,0,NA,1733.51
1970-11-16,120.622,2.293,0,NA,1733.532
1970-11-17,120.787,1.963,0,NA,1733.55
1970-11-18,121.287,5.83,0,NA,1733.605
1970-11-19,121.87,6.799,0,NA,1733.669
1970-11-20,122.539,7.783,0,NA,1733.742
1970-11-21,NA,NA,0,NA,NA
1970-11-22,123.66,NA,0,NA,1733.864
1970-11-23,124.42,8.834,0,NA,1733.946
1970-11-24,125.637,14.129,0,NA,1734.077
1970-11-25,125.751,1.35,0,NA,1734.089
1970-11-26,126.377,7.287,0,NA,1734.157
1970-11-27,127.206,9.627,0,NA,1734.245
1970-11-28,NA,NA,0,NA,NA
1970-11-29,128.5,NA,0,NA,1734.382
1970-11-30,129.165,7.723,0,NA,1734.452
1970-12-01,129.861,NA,NA,NA,1734.525
1970-12-02,130.529,NA,NA,NA,1734.595
1970-12-03,130.908,NA,NA,NA,1734.635
1970-12-04,131.611,NA,NA,NA,1734.708
1970-12-05,NA,NA,NA,NA,NA
1970-12-06,132.639,NA,NA,NA,1734.815
1970-12-07,133.376,NA,NA,NA,1734.891
1970-12-08,134.116,NA,NA,NA,1734.967
1970-12-09,134.86,NA,NA,NA,1735.044
1970-12-10,135.398,NA,NA,NA,1735.098
1970-12-11,135.967,NA,NA,NA,1735.156
1970-12-12,136.356,NA,NA,NA,1735.196
1970-12-13,136.808,NA,NA,NA,1735.242
1970-12-14,137.2,NA,NA,NA,1735.281
1970-12-15,137.775,NA,NA,NA,1735.339
1970-12-16,138.199,NA,NA,NA,1735.382
1970-12-17,138.959,NA,NA,NA,1735.458
1970-12-18,139.508,NA,NA,NA,1735.513
1970-12-19,139.998,NA,NA,NA,1735.562
1970-12-20,140.305,NA,NA,NA,1735.592
1970-12-21,140.766,NA,NA,NA,1735.638
1970-12-22,141.167,NA,NA,NA,1735.678
1970-12-23,141.537,NA,NA,NA,1735.714
1970-12-24,142.002,NA,NA,NA,1735.76
1970-12-25,142.467,NA,NA,NA,1735.806
1970-12-26,143.09,NA,NA,NA,1735.866
1970-12-27,143.559,NA,NA,NA,1735.912
1970-12-28,144.029,NA,NA,NA,1735.958
1970-12-29,144.658,NA,NA,NA,1736.019
1970-12-30,145.193,NA,NA,NA,1736.071
1970-12-31,145.826,NA,NA,NA,1736.132
1971-01-01,146.397,NA,NA,NA,1736.187
1971-01-02,147.289,NA,NA,NA,1736.272
1971-01-03,147.833,NA,NA,NA,1736.324
1971-01-04,148.314,NA,NA,NA,1736.369
1971-01-05,148.764,NA,NA,NA,1736.412
1971-01-06,149.119,NA,NA,NA,1736.446
1971-01-07,149.473,NA,NA,NA,1736.479
1971-01-08,150.089,NA,NA,NA,1736.537
1971-01-09,150.284,NA,NA,NA,1736.555
1971-01-10,150.576,NA,NA,NA,1736.583
1971-01-11,151.031,NA,NA,NA,1736.625
1971-01-12,151.553,NA,NA,NA,1736.674
1971-01-13,152.109,NA,NA,NA,1736.726
1971-01-14,152.799,NA,NA,NA,1736.79
1971-01-15,153.425,NA,NA,NA,1736.848
1971-01-16,153.524,NA,NA,NA,1736.857
1971-01-17,153.788,NA,NA,NA,1736.881
1971-01-18,153.986,NA,NA,NA,1736.9
1971-01-19,154.284,NA,NA,NA,1736.927
1971-01-20,154.682,NA,NA,NA,1736.964
1971-01-21,154.947,NA,NA,NA,1736.988
1971-01-22,155.247,NA,NA,NA,1737.016
1971-01-23,155.347,NA,NA,NA,1737.025
1971-01-24,155.547,NA,NA,NA,1737.043
1971-01-25,155.848,NA,NA,NA,1737.07
1971-01-26,156.014,NA,NA,NA,1737.086
1971-01-27,156.282,NA,NA,NA,1737.11
1971-01-28,156.416,NA,NA,NA,1737.122
1971-01-29,156.684,NA,NA,NA,1737.147
1971-01-30,156.918,NA,NA,NA,1737.168
1971-01-31,157.154,NA,NA,NA,1737.189
1971-02-01,157.456,NA,NA,NA,1737.217
1971-02-02,157.693,NA,NA,NA,1737.238
1971-02-03,157.962,NA,NA,NA,1737.262
1971-02-04,158.165,NA,NA,NA,1737.281
1971-02-05,158.232,NA,NA,NA,1737.287
1971-02-06,158.401,NA,NA,NA,1737.302
1971-02-07,158.537,NA,NA,NA,1737.314
1971-02-08,158.706,NA,NA,NA,1737.33
1971-02-09,158.808,NA,NA,NA,1737.339
1971-02-10,159.045,NA,NA,NA,1737.36
1971-02-11,159.283,NA,NA,NA,1737.381
1971-02-12,159.52,NA,NA,NA,1737.403
1971-02-13,159.725,NA,NA,NA,1737.421
1971-02-14,159.963,NA,NA,NA,1737.442
1971-02-15,160.202,NA,NA,NA,1737.464
1971-02-16,160.338,NA,NA,NA,1737.476
1971-02-17,160.542,NA,NA,NA,1737.494
1971-02-18,160.851,NA,NA,NA,1737.522
1971-02-19,161.055,NA,NA,NA,1737.54
1971-02-20,161.261,NA,NA,NA,1737.558
1971-02-21,161.433,NA,NA,NA,1737.573
1971-02-22,161.57,NA,NA,NA,1737.586
1971-02-23,161.639,NA,NA,NA,1737.592
1971-02-24,161.845,NA,NA,NA,1737.61
1971-02-25,161.983,NA,NA,NA,1737.622
1971-02-26,162.12,NA,NA,NA,1737.634
1971-02-27,162.189,NA,NA,NA,1737.64
1971-02-28,162.327,NA,NA,NA,1737.653
1971-03-01,162.431,1.212,0,NA,1737.662
1971-03-02,162.568,1.598,0,NA,1737.674
1971-03-03,162.671,1.212,0,NA,1737.683
1971-03-04,162.809,1.612,0,NA,1737.695
1971-03-05,163.017,2.412,0,NA,1737.714
1971-03-06,163.12,1.212,0,NA,1737.723
1971-03-07,163.26,1.626,0,NA,1737.735
1971-03-08,163.467,2.411,0,NA,1737.753
1971-03-09,163.64,2.012,0,NA,1737.768
1971-03-10,163.814,2.847,0.821,NA,1737.784
1971-03-11,163.987,3.527,1.501,NA,1737.799
1971-03-12,164.126,3.113,1.501,NA,1737.811
1971-03-13,164.37,4.34,1.501,NA,1737.832
1971-03-14,164.37,1.514,1.501,NA,1737.832
1971-03-15,164.404,1.913,1.501,NA,1737.835
1971-03-16,164.473,2.324,1.501,NA,1737.842
1971-03-17,164.473,1.534,1.501,NA,1737.842
1971-03-18,164.473,1.545,1.501,NA,1737.842
1971-03-19,164.473,1.555,1.501,NA,1737.842
1971-03-20,164.544,2.379,1.501,NA,1737.848
1971-03-21,164.578,1.976,1.501,NA,1737.851
1971-03-22,164.647,2.386,1.501,NA,1737.857
1971-03-23,164.752,2.811,1.501,NA,1737.866
1971-03-24,164.926,3.621,1.501,NA,1737.881
1971-03-25,165.066,3.231,1.501,NA,1737.893
1971-03-26,165.17,2.842,1.501,NA,1737.903
1971-03-27,165.38,4.066,1.501,NA,1737.921
1971-03-28,165.555,3.677,1.501,NA,1737.936
1971-03-29,165.66,2.194,0.821,NA,1737.945
1971-03-30,166.115,5.438,0,NA,1737.985
1971-03-31,166.748,7.93,0.425,NA,1738.04
1971-04-01,167.1,5.677,1.416,NA,1738.07
1971-04-02,167.17,2.432,1.416,NA,1738.076
1971-04-03,167.346,3.671,1.416,NA,1738.092
1971-04-04,167.417,2.454,1.416,NA,1738.098
1971-04-05,167.523,4.407,2.945,NA,1738.107
1971-04-06,167.523,4.493,4.248,NA,1738.107
1971-04-07,167.487,4.089,4.248,NA,1738.104
1971-04-08,167.487,4.514,4.248,NA,1738.104
1971-04-09,167.452,4.125,4.248,NA,1738.101
1971-04-10,167.487,4.935,4.248,NA,1738.104
1971-04-11,167.523,4.96,4.248,NA,1738.107
1971-04-12,167.699,4.899,2.549,NA,1738.122
1971-04-13,168.231,6.615,0.142,NA,1738.168
1971-04-14,168.976,9.097,0.142,NA,1738.232
1971-04-15,169.759,9.551,0.142,NA,1738.299
1971-04-16,170.26,6.344,0.198,NA,1738.341
1971-04-17,171.012,9.277,0.212,NA,1738.405
1971-04-18,171.66,8.049,0.191,NA,1738.46
1971-04-19,172.381,8.876,0.156,NA,1738.521
1971-04-20,173.178,9.753,0.156,NA,1738.588
1971-04-21,173.615,5.59,0.156,NA,1738.625
1971-04-22,174.16,6.853,0.156,NA,1738.671
1971-04-23,174.635,6.541,0.651,NA,1738.71
1971-04-24,175.22,8.299,1.133,NA,1738.759
1971-04-25,175.623,6.206,1.133,NA,1738.793
1971-04-26,176.1,8.145,2.209,NA,1738.832
1971-04-27,176.469,7.545,2.86,NA,1738.863
1971-04-28,176.838,7.551,2.86,NA,1738.893
1971-04-29,177.17,7.129,2.86,NA,1738.921
1971-04-30,177.725,9.719,2.86,NA,1738.966
1971-05-01,177.725,3.3,2.86,NA,1738.966
1971-05-02,178.207,9.596,3.568,NA,1739.006
1971-05-03,178.615,9.991,4.814,NA,1739.039
1971-05-04,179.137,12.189,5.692,NA,1739.082
1971-05-05,179.885,14.808,5.692,NA,1739.143
1971-05-06,180.633,14.829,5.692,NA,1739.204
1971-05-07,181.122,11.823,5.692,NA,1739.244
1971-05-08,181.951,15.77,5.692,NA,1739.311
1971-05-09,182.744,15.363,5.692,NA,1739.375
1971-05-10,183.274,12.328,5.692,NA,1739.417
1971-05-11,183.768,11.906,5.692,NA,1739.457
1971-05-12,184.224,11.484,5.692,NA,1739.494
1971-05-13,184.947,14.574,5.692,NA,1739.552
1971-05-14,185.482,12.411,5.692,NA,1739.594
1971-05-15,185.979,11.975,5.692,NA,1739.634
1971-05-16,186.746,15.107,5.692,NA,1739.695
1971-05-17,187.516,15.17,5.72,NA,1739.756
1971-05-18,188.25,16.234,7.192,NA,1739.814
1971-05-19,188.598,12.96,8.382,NA,1739.841
1971-05-20,188.907,10.767,6.626,NA,1739.865
1971-05-21,189.333,9.792,4.304,NA,1739.899
1971-05-22,189.839,9.338,2.917,NA,1739.939
1971-05-23,190.383,9.786,2.917,NA,1739.981
1971-05-24,191.007,10.72,2.917,NA,1740.03
1971-05-25,191.632,10.74,2.917,NA,1740.079
1971-05-26,192.259,10.76,2.917,NA,1740.128
1971-05-27,193.634,19.433,2.917,NA,1740.234
1971-05-28,195.096,23.527,6.003,NA,1740.347
1971-05-29,195.373,12.347,8.523,NA,1740.368
1971-05-30,195.572,11.438,8.523,NA,1740.384
1971-05-31,195.849,12.357,8.523,NA,1740.405
1971-06-01,195.968,10.52,8.523,NA,1740.414
1971-06-02,196.127,11.024,8.552,NA,1740.426
1971-06-03,196.207,10.144,8.58,NA,1740.432
1971-06-04,196.207,6.191,5.55,NA,1740.432
1971-06-05,196.604,6.659,1.416,NA,1740.463
1971-06-06,196.883,5.293,1.416,NA,1740.484
1971-06-07,197.402,8.083,1.416,NA,1740.524
1971-06-08,198.563,15.514,1.416,NA,1740.612
1971-06-09,200.009,18.82,1.416,NA,1740.722
1971-06-10,201.504,19.399,1.416,NA,1740.835
1971-06-11,202.518,13.838,1.416,NA,1740.911
