date,storage,inflow,outflow,evaporation,elevation
1999-04-22,10.708,NA,NA,NA,153.65
1999-04-23,10.676,NA,NA,NA,153.641
1999-04-24,10.676,NA,NA,NA,153.641
1999-04-25,10.698,NA,NA,NA,153.647
1999-04-26,10.73,NA,NA,NA,153.656
1999-04-27,10.708,NA,NA,NA,153.65
1999-04-28,10.676,NA,NA,NA,153.641
1999-04-29,10.655,NA,NA,NA,153.634
1999-04-30,10.644,NA,NA,NA,153.631
1999-05-01,10.621,NA,NA,NA,153.625
1999-05-02,10.621,NA,NA,NA,153.625
1999-05-03,10.601,NA,NA,NA,153.619
1999-05-04,10.589,NA,NA,NA,153.616
1999-05-05,10.559,NA,NA,NA,153.607
1999-05-06,10.515,NA,NA,NA,153.595
1999-05-07,10.515,NA,NA,NA,153.595
1999-05-08,10.536,NA,NA,NA,153.601
1999-05-09,10.559,NA,NA,NA,153.607
1999-05-10,10.568,NA,NA,NA,153.61
1999-05-11,10.601,NA,NA,NA,153.619
1999-05-12,10.633,NA,NA,NA,153.628
1999-05-13,10.621,NA,NA,NA,153.625
1999-05-14,10.568,NA,NA,NA,153.61
1999-05-15,10.527,NA,NA,NA,153.598
1999-05-16,10.506,NA,NA,NA,153.592
1999-05-17,10.462,NA,NA,NA,153.58
1999-05-18,10.612,NA,NA,NA,153.622
1999-05-19,10.837,NA,NA,NA,153.686
1999-05-20,11.056,NA,NA,NA,153.747
1999-05-21,11.078,NA,NA,NA,153.753
1999-05-22,11.045,NA,NA,NA,153.744
1999-05-23,11.033,NA,NA,NA,153.741
1999-05-24,11.022,NA,NA,NA,153.738
1999-05-25,11.508,NA,NA,NA,153.872
1999-05-26,12.234,NA,NA,NA,154.067
1999-05-27,12.417,NA,NA,NA,154.116
1999-05-28,12.303,NA,NA,NA,154.086
1999-05-29,12.303,NA,NA,NA,154.086
1999-05-30,12.372,NA,NA,NA,154.104
1999-05-31,12.441,NA,NA,NA,154.122
1999-06-01,12.314,NA,NA,NA,154.089
1999-06-02,12.13,NA,NA,NA,154.04
1999-06-03,12.004,NA,NA,NA,154.006
1999-06-04,11.869,NA,NA,NA,153.97
1999-06-05,11.766,NA,NA,NA,153.942
1999-06-06,11.654,NA,NA,NA,153.912
1999-06-07,11.542,NA,NA,NA,153.881
1999-06-08,11.453,NA,NA,NA,153.857
1999-06-09,11.364,NA,NA,NA,153.833
1999-06-10,11.331,NA,NA,NA,153.823
1999-06-11,11.309,NA,NA,NA,153.817
1999-06-12,11.286,NA,NA,NA,153.811
1999-06-13,11.286,NA,NA,NA,153.811
1999-06-14,11.264,NA,NA,NA,153.805
1999-06-15,11.22,NA,NA,NA,153.793
1999-06-16,11.165,NA,NA,NA,153.778
1999-06-17,11.11,NA,NA,NA,153.762
1999-06-18,11.067,NA,NA,NA,153.75
1999-06-19,11.011,NA,NA,NA,153.735
1999-06-20,10.946,NA,NA,NA,153.717
1999-06-21,10.892,NA,NA,NA,153.701
1999-06-22,10.871,NA,NA,NA,153.695
1999-06-23,10.871,NA,NA,NA,153.695
1999-06-24,10.892,NA,NA,NA,153.701
1999-06-25,10.914,NA,NA,NA,153.708
1999-06-26,10.892,NA,NA,NA,153.701
1999-06-27,10.871,NA,NA,NA,153.695
1999-06-28,10.837,NA,NA,NA,153.686
1999-06-29,10.827,NA,NA,NA,153.683
1999-06-30,10.794,NA,NA,NA,153.674
1999-07-01,10.784,NA,NA,NA,153.671
1999-07-02,10.784,NA,NA,NA,153.671
1999-07-03,10.73,NA,NA,NA,153.656
1999-07-04,10.655,NA,NA,NA,153.634
1999-07-05,10.58,NA,NA,NA,153.613
1999-07-06,10.527,NA,NA,NA,153.598
1999-07-07,10.483,NA,NA,NA,153.586
1999-07-08,10.462,NA,NA,NA,153.58
1999-07-09,10.43,NA,NA,NA,153.57
1999-07-10,10.408,NA,NA,NA,153.564
1999-07-11,10.376,NA,NA,NA,153.555
1999-07-12,10.345,NA,NA,NA,153.546
1999-07-13,10.303,NA,NA,NA,153.534
1999-07-14,10.261,NA,NA,NA,153.522
1999-07-15,10.218,NA,NA,NA,153.509
1999-07-16,10.176,NA,NA,NA,153.497
1999-07-17,10.144,NA,NA,NA,153.488
1999-07-18,10.102,NA,NA,NA,153.476
1999-07-19,10.071,NA,NA,NA,153.467
1999-07-20,10.041,NA,NA,NA,153.458
1999-07-21,10.01,NA,NA,NA,153.449
1999-07-22,9.968,NA,NA,NA,153.436
1999-07-23,9.926,NA,NA,NA,153.424
1999-07-24,9.885,NA,NA,NA,153.412
1999-07-25,9.854,NA,NA,NA,153.403
1999-07-26,9.833,NA,NA,NA,153.397
1999-07-27,9.791,NA,NA,NA,153.385
1999-07-28,9.751,NA,NA,NA,153.372
1999-07-29,9.71,NA,NA,NA,153.36
1999-07-30,9.668,NA,NA,NA,153.348
1999-07-31,9.596,NA,NA,NA,153.327
1999-08-01,9.556,NA,NA,NA,153.314
1999-08-02,9.505,NA,NA,NA,153.299
1999-08-03,9.474,NA,NA,NA,153.29
1999-08-04,9.424,NA,NA,NA,153.275
1999-08-05,9.394,NA,NA,NA,153.266
1999-08-06,9.334,NA,NA,NA,153.247
1999-08-07,9.283,NA,NA,NA,153.232
1999-08-08,9.252,NA,NA,NA,153.223
1999-08-09,9.192,NA,NA,NA,153.205
1999-08-10,9.143,NA,NA,NA,153.189
1999-08-11,9.072,NA,NA,NA,153.168
1999-08-12,9.023,NA,NA,NA,153.153
1999-08-13,8.983,NA,NA,NA,153.141
1999-08-14,8.964,NA,NA,NA,153.135
1999-08-15,8.914,NA,NA,NA,153.119
