date,storage,inflow,outflow,evaporation,elevation
1973-05-09,3.947,NA,NA,NA,2622.012
1973-05-10,4.453,5.853,0,NA,2622.682
1973-05-11,4.782,3.812,0,NA,2623.109
1973-05-12,5.506,8.38,0,NA,2624.023
1973-05-13,6.256,8.68,0,NA,2624.938
1973-05-14,7.365,12.834,0,NA,2626.218
1973-05-15,8.259,21.4,11.05,NA,2627.193
1973-05-16,8.694,20.458,15.433,NA,2627.65
1973-05-17,8.959,19.102,16.032,NA,2627.925
1973-05-18,9.651,28.224,20.215,NA,2628.626
1973-05-19,10.555,30.68,20.215,NA,2629.51
1973-05-20,11.528,31.479,20.215,NA,2630.424
1973-05-21,12.845,27.982,12.734,NA,2631.613
1973-05-22,14.653,33.649,12.734,NA,2633.167
1973-05-23,15.314,22.685,15.033,NA,2633.716
1973-05-24,16.025,23.27,15.033,NA,2634.295
1973-05-25,17.061,27.025,15.033,NA,2635.118
1973-05-26,17.1,15.475,15.033,NA,2635.148
1973-05-27,17.139,15.49,15.033,NA,2635.179
1973-05-28,17.159,15.261,15.033,NA,2635.194
1973-05-29,17.179,15.261,15.033,NA,2635.209
1973-05-30,17.179,15.618,15.618,NA,2635.209
1973-05-31,17.453,18.787,15.618,NA,2635.423
1973-06-01,18.006,24.641,18.231,NA,2635.849
1973-06-02,18.167,20.087,18.231,NA,2635.971
1973-06-03,18.408,21.029,18.231,NA,2636.154
1973-06-04,18.529,19.63,18.231,NA,2636.246
1973-06-05,18.327,15.889,18.231,NA,2636.093
1973-06-06,17.888,13.148,18.231,NA,2635.758
1973-06-07,18.247,22.385,18.231,NA,2636.032
1973-06-08,18.936,29.466,21.486,NA,2636.55
1973-06-09,20.144,35.462,21.486,NA,2637.434
1973-06-10,21.443,36.519,21.486,NA,2638.349
1973-06-11,23.162,42.158,22.256,NA,2639.507
1973-06-12,24.482,38.032,22.756,NA,2640.36
1973-06-13,25.302,32.25,22.756,NA,2640.879
1973-06-14,26.139,31.422,21.742,NA,2641.397
1973-06-15,26.99,32.35,22.499,NA,2641.915
1973-06-16,26.939,21.914,22.499,NA,2641.884
1973-06-17,26.488,17.274,22.499,NA,2641.61
1973-06-18,25.841,11.764,19.244,NA,2641.214
1973-06-19,25.352,7.752,13.42,NA,2640.909
1973-06-20,25.205,11.492,13.191,NA,2640.818
1973-06-21,25.059,11.506,13.191,NA,2640.726
1973-06-22,25.011,12.634,13.191,NA,2640.696
1973-06-23,25.109,14.319,13.191,NA,2640.757
1973-06-24,25.302,15.432,13.191,NA,2640.879
1973-06-25,25.498,18.687,16.418,NA,2641.001
1973-06-26,25.792,22.642,19.244,NA,2641.183
1973-06-27,25.991,22.542,20.244,NA,2641.305
1973-06-28,25.991,20.244,20.244,NA,2641.305
1973-06-29,25.94,18.388,18.973,NA,2641.275
1973-06-30,25.841,17.831,18.973,NA,2641.214
1973-07-01,25.695,17.274,18.973,NA,2641.122
1973-07-02,25.449,11.421,14.262,NA,2640.97
1973-07-03,25.352,11.849,12.977,NA,2640.909
1973-07-04,25.157,10.721,12.977,NA,2640.787
1973-07-05,25.011,11.292,12.977,NA,2640.696
1973-07-06,24.866,8.837,10.522,NA,2640.604
1973-07-07,24.818,9.965,10.522,NA,2640.574
1973-07-08,24.77,9.965,10.522,NA,2640.543
1973-07-09,24.673,9.408,10.522,NA,2640.482
1973-07-10,24.53,11.535,13.191,NA,2640.391
1973-07-11,24.101,8.223,13.191,NA,2640.117
1973-07-12,23.724,8.823,13.191,NA,2639.873
1973-07-13,23.629,13.762,14.862,NA,2639.812
1973-07-14,23.488,13.234,14.862,NA,2639.72
1973-07-15,23.162,11.093,14.862,NA,2639.507
1973-07-16,22.932,12.192,14.862,NA,2639.355
1973-07-17,22.655,10.764,13.962,NA,2639.172
1973-07-18,22.337,10.279,13.962,NA,2638.958
1973-07-19,22.111,11.35,13.962,NA,2638.806
1973-07-20,21.931,11.878,13.962,NA,2638.684
1973-07-21,21.575,9.836,13.962,NA,2638.44
1973-07-22,21.136,5.939,11.021,NA,2638.135
1973-07-23,21.048,6.91,7.923,NA,2638.074
1973-07-24,21.091,8.423,7.923,NA,2638.105
1973-07-25,21.091,7.923,7.923,NA,2638.105
1973-07-26,21.136,8.437,7.923,NA,2638.135
1973-07-27,21.136,7.923,7.923,NA,2638.135
1973-07-28,20.961,5.896,7.923,NA,2638.014
1973-07-29,20.831,6.424,7.923,NA,2637.922
1973-07-30,20.743,5.082,6.096,NA,2637.861
1973-07-31,20.7,5.596,6.096,NA,2637.831
1973-08-01,20.657,5.596,6.096,NA,2637.8
1973-08-02,20.614,5.596,6.096,NA,2637.77
1973-08-03,20.614,6.096,6.096,NA,2637.77
1973-08-04,20.657,6.596,6.096,NA,2637.8
1973-08-05,20.7,6.596,6.096,NA,2637.831
1973-08-06,20.743,6.596,6.096,NA,2637.861
1973-08-07,20.787,5.025,4.526,NA,2637.892
1973-08-08,20.787,4.526,4.526,NA,2637.892
1973-08-09,20.831,3.74,3.226,NA,2637.922
1973-08-10,20.831,3.226,3.226,NA,2637.922
1973-08-11,20.874,3.726,3.226,NA,2637.953
1973-08-12,20.917,3.726,3.226,NA,2637.983
1973-08-13,20.961,3.726,3.226,NA,2638.014
1973-08-14,21.004,3.726,3.226,NA,2638.044
1973-08-15,21.004,3.226,3.226,NA,2638.044
1973-08-16,20.961,2.727,3.226,NA,2638.014
1973-08-17,21.004,3.726,3.226,NA,2638.044
1973-08-18,21.136,4.754,3.226,NA,2638.135
1973-08-19,21.266,4.74,3.226,NA,2638.227
1973-08-20,21.398,4.754,3.226,NA,2638.318
1973-08-21,21.53,4.754,3.226,NA,2638.41
1973-08-22,21.664,4.768,3.226,NA,2638.501
1973-08-23,21.752,4.254,3.226,NA,2638.562
1973-08-24,21.752,3.226,3.226,NA,2638.562
1973-08-25,21.752,3.226,3.226,NA,2638.562
1973-08-26,21.752,3.226,3.226,NA,2638.562
1973-08-27,21.752,3.226,3.226,NA,2638.562
1973-08-28,21.752,3.284,3.284,NA,2638.562
1973-08-29,21.664,2.67,3.698,NA,2638.501
1973-08-30,21.575,2.67,3.698,NA,2638.44
1973-08-31,21.487,2.684,3.698,NA,2638.379
1973-09-01,21.398,2.67,3.698,NA,2638.318
1973-09-02,21.311,2.684,3.698,NA,2638.257
1973-09-03,21.223,2.684,3.698,NA,2638.196
1973-09-04,21.179,3.141,3.655,NA,2638.166
1973-09-05,21.179,3.655,3.655,NA,2638.166
1973-09-06,21.179,4.254,4.254,NA,2638.166
1973-09-07,21.136,3.755,4.254,NA,2638.135
