date,storage,inflow,outflow,evaporation,elevation
1999-04-03,14.347,NA,NA,NA,162.117
1999-04-04,14.395,NA,NA,NA,162.135
1999-04-05,14.379,NA,NA,NA,162.129
1999-04-06,14.355,NA,NA,NA,162.12
1999-04-07,14.355,NA,NA,NA,162.12
1999-04-08,14.355,NA,NA,NA,162.12
1999-04-09,14.355,NA,NA,NA,162.12
1999-04-10,14.355,NA,NA,NA,162.12
1999-04-11,14.347,NA,NA,NA,162.117
1999-04-12,14.339,NA,NA,NA,162.114
1999-04-13,14.339,NA,NA,NA,162.114
1999-04-14,14.339,NA,NA,NA,162.114
1999-04-15,14.331,NA,NA,NA,162.111
1999-04-16,14.299,NA,NA,NA,162.099
1999-04-17,14.282,NA,NA,NA,162.093
1999-04-18,14.275,NA,NA,NA,162.09
1999-04-19,14.275,NA,NA,NA,162.09
1999-04-20,14.266,NA,NA,NA,162.087
1999-04-21,14.259,NA,NA,NA,162.083
1999-04-22,14.25,NA,NA,NA,162.08
1999-04-23,14.243,NA,NA,NA,162.077
1999-04-24,14.236,NA,NA,NA,162.074
1999-04-25,14.236,NA,NA,NA,162.074
1999-04-26,14.22,NA,NA,NA,162.068
1999-04-27,14.266,NA,NA,NA,162.087
1999-04-28,14.259,NA,NA,NA,162.083
1999-04-29,14.25,NA,NA,NA,162.08
1999-04-30,14.243,NA,NA,NA,162.077
1999-05-01,14.236,NA,NA,NA,162.074
1999-05-02,14.22,NA,NA,NA,162.068
1999-05-03,14.243,NA,NA,NA,162.077
1999-05-04,14.25,NA,NA,NA,162.08
1999-05-05,14.25,NA,NA,NA,162.08
1999-05-06,14.243,NA,NA,NA,162.077
1999-05-07,14.227,NA,NA,NA,162.071
1999-05-08,14.22,NA,NA,NA,162.068
1999-05-09,14.211,NA,NA,NA,162.065
1999-05-10,14.204,NA,NA,NA,162.062
1999-05-11,14.204,NA,NA,NA,162.062
1999-05-12,14.204,NA,NA,NA,162.062
1999-05-13,14.187,NA,NA,NA,162.056
1999-05-14,14.187,NA,NA,NA,162.056
1999-05-15,14.179,NA,NA,NA,162.053
1999-05-16,14.171,NA,NA,NA,162.05
1999-05-17,14.155,NA,NA,NA,162.044
1999-05-18,14.299,NA,NA,NA,162.099
1999-05-19,14.299,NA,NA,NA,162.099
1999-05-20,14.291,NA,NA,NA,162.096
1999-05-21,14.282,NA,NA,NA,162.093
1999-05-22,14.275,NA,NA,NA,162.09
1999-05-23,14.266,NA,NA,NA,162.087
1999-05-24,14.259,NA,NA,NA,162.083
1999-05-25,14.243,NA,NA,NA,162.077
1999-05-26,14.236,NA,NA,NA,162.074
1999-05-27,14.25,NA,NA,NA,162.08
1999-05-28,14.243,NA,NA,NA,162.077
1999-05-29,14.243,NA,NA,NA,162.077
1999-05-30,14.259,NA,NA,NA,162.083
1999-05-31,14.259,NA,NA,NA,162.083
1999-06-01,14.25,NA,NA,NA,162.08
1999-06-02,14.243,NA,NA,NA,162.077
1999-06-03,14.227,NA,NA,NA,162.071
1999-06-04,14.22,NA,NA,NA,162.068
