date,storage,inflow,outflow,evaporation,elevation
1952-10-02,0.042,NA,0,NA,NA
1952-10-03,0.043,NA,0,NA,NA
1952-10-04,0.043,NA,0,NA,NA
1952-10-05,0.044,NA,0,NA,NA
1952-10-06,0.046,NA,0,NA,NA
1952-10-07,0.047,NA,0,NA,NA
1952-10-08,0.047,NA,0,NA,NA
1952-10-09,0.047,NA,0,NA,NA
1952-10-10,0.047,NA,0,NA,NA
1952-10-11,0.047,NA,0,NA,NA
1952-10-12,0.047,NA,0,NA,NA
1952-10-13,0.047,NA,0,NA,NA
1952-10-14,0.047,NA,0,NA,NA
1952-10-15,0.047,NA,0,NA,NA
1952-10-16,0.047,NA,0,NA,NA
1952-10-17,0.049,NA,0,NA,NA
1952-10-18,0.049,NA,0,NA,NA
1952-10-19,0.049,NA,0,NA,NA
1952-10-20,0.049,NA,0,NA,NA
1952-10-21,0.049,NA,0,NA,NA
1952-10-22,0.049,NA,0,NA,NA
1952-10-23,0.049,NA,0,NA,NA
1952-10-24,0.049,NA,0,NA,NA
1952-10-25,0.049,NA,0,NA,NA
1952-10-26,0.049,NA,0,NA,NA
1952-10-27,0.049,NA,0,NA,NA
1952-10-28,0.049,NA,0,NA,NA
1952-10-29,0.049,NA,0,NA,NA
1952-10-30,0.049,NA,0,NA,NA
1952-10-31,0.049,NA,0,NA,NA
1952-11-01,0.049,NA,0,NA,NA
1952-11-02,0.051,NA,0,NA,NA
1952-11-03,0.052,NA,0,NA,NA
1952-11-04,0.052,NA,0,NA,NA
1952-11-05,0.052,NA,0,NA,NA
1952-11-06,0.052,NA,0,NA,NA
1952-11-07,0.052,NA,0,NA,NA
1952-11-08,0.053,NA,0,NA,NA
1952-11-09,0.053,NA,0,NA,NA
1952-11-10,0.057,NA,0,NA,NA
1952-11-11,0.059,NA,0,NA,NA
1952-11-12,0.057,NA,0,NA,NA
1952-11-13,0.057,NA,0,NA,NA
1952-11-14,0.057,NA,0,NA,NA
1952-11-15,0.057,NA,0,NA,NA
1952-11-16,0.057,NA,0,NA,NA
1952-11-17,0.057,NA,0,NA,NA
1952-11-18,0.059,NA,0,NA,NA
1952-11-19,0.06,NA,0,NA,NA
1952-11-20,0.06,NA,0,NA,NA
1952-11-21,0.06,NA,0,NA,NA
1952-11-22,0.06,NA,0,NA,NA
1952-11-23,0.06,NA,0.147,NA,NA
1952-11-24,0.06,NA,0.193,NA,NA
1952-11-25,0.239,NA,0.311,NA,NA
1952-11-26,0.957,NA,0.003,NA,NA
1952-11-27,1.192,NA,0,NA,NA
1952-11-28,1.172,NA,0,NA,NA
1952-11-29,1.172,NA,0,NA,NA
1952-11-30,1.172,NA,0,NA,NA
1952-12-01,1.155,NA,0,NA,NA
1952-12-02,1.155,NA,0,NA,NA
1952-12-03,1.137,NA,0,NA,NA
1952-12-04,1.137,NA,0,NA,NA
1952-12-05,1.12,NA,0,NA,NA
1952-12-06,1.103,NA,0,NA,NA
1952-12-07,1.085,NA,0,NA,NA
1952-12-08,1.085,NA,0,NA,NA
1952-12-09,1.072,NA,0,NA,NA
1952-12-10,1.068,NA,0,NA,NA
1952-12-11,1.066,NA,0,NA,NA
1952-12-12,1.064,NA,0,NA,NA
1952-12-13,1.057,NA,0,NA,NA
1952-12-14,1.056,NA,0,NA,NA
1952-12-15,1.056,NA,0,NA,NA
1952-12-16,1.056,NA,0,NA,NA
1952-12-17,1.048,NA,0,NA,NA
1952-12-18,1.047,NA,0,NA,NA
1952-12-19,1.056,NA,0.099,NA,NA
1952-12-20,1.095,NA,0,NA,NA
1952-12-21,1.12,NA,0,NA,NA
1952-12-22,1.125,NA,0,NA,NA
1952-12-23,1.125,NA,0,NA,NA
1952-12-24,1.125,NA,0,NA,NA
